Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 4.97000%
Time:    1.93 sec, Epoch:    2, Testing error: 3.73000%
Time:    3.84 sec, Epoch:    3, Testing error: 3.34000%
Time:    5.75 sec, Epoch:    4, Testing error: 3.12000%
Time:    7.66 sec, Epoch:    5, Testing error: 2.99000%
Time:    9.57 sec, Epoch:    6, Testing error: 2.91000%
Time:   11.48 sec, Epoch:    7, Testing error: 2.88000%
Time:   13.40 sec, Epoch:    8, Testing error: 2.80000%
Time:   15.31 sec, Epoch:    9, Testing error: 2.81000%
Time:   17.22 sec, Epoch:   10, Testing error: 2.80000%
Time:   19.13 sec, Epoch:   11, Testing error: 2.75000%
Time:   21.05 sec, Epoch:   12, Testing error: 2.78000%
Time:   22.96 sec, Epoch:   13, Testing error: 2.72000%
Time:   24.87 sec, Epoch:   14, Testing error: 2.75000%
Time:   26.78 sec, Epoch:   15, Testing error: 2.75000%
Time:   28.70 sec, Epoch:   16, Testing error: 2.66000%
Time:   30.61 sec, Epoch:   17, Testing error: 2.65000%
Time:   32.52 sec, Epoch:   18, Testing error: 2.71000%
Time:   34.43 sec, Epoch:   19, Testing error: 2.73000%
Time:   36.34 sec, Epoch:   20, Testing error: 2.70000%
Time:   38.25 sec, Epoch:   21, Testing error: 2.67000%
Time:   40.16 sec, Epoch:   22, Testing error: 2.65000%
Time:   42.07 sec, Epoch:   23, Testing error: 2.64000%
Time:   43.98 sec, Epoch:   24, Testing error: 2.66000%
Time:   45.90 sec, Epoch:   25, Testing error: 2.67000%
Time:   47.81 sec, Epoch:   26, Testing error: 2.67000%
Time:   49.73 sec, Epoch:   27, Testing error: 2.66000%
Time:   51.64 sec, Epoch:   28, Testing error: 2.70000%
Time:   53.55 sec, Epoch:   29, Testing error: 2.64000%
Time:   55.47 sec, Epoch:   30, Testing error: 2.60000%
Time:   57.38 sec, Epoch:   31, Testing error: 2.64000%
Time:   59.30 sec, Epoch:   32, Testing error: 2.64000%
Time:   61.21 sec, Epoch:   33, Testing error: 2.62000%
Time:   63.12 sec, Epoch:   34, Testing error: 2.66000%
Time:   65.04 sec, Epoch:   35, Testing error: 2.66000%
Time:   66.95 sec, Epoch:   36, Testing error: 2.68000%
Time:   68.86 sec, Epoch:   37, Testing error: 2.67000%
Time:   70.78 sec, Epoch:   38, Testing error: 2.67000%
Time:   72.69 sec, Epoch:   39, Testing error: 2.67000%
Time:   74.61 sec, Epoch:   40, Testing error: 2.64000%
Time:   76.52 sec, Epoch:   41, Testing error: 2.63000%
Time:   78.44 sec, Epoch:   42, Testing error: 2.63000%
Time:   80.35 sec, Epoch:   43, Testing error: 2.64000%
Time:   82.26 sec, Epoch:   44, Testing error: 2.62000%
Time:   84.17 sec, Epoch:   45, Testing error: 2.62000%
Time:   86.08 sec, Epoch:   46, Testing error: 2.61000%
Time:   87.99 sec, Epoch:   47, Testing error: 2.61000%
Time:   89.90 sec, Epoch:   48, Testing error: 2.58000%
Time:   91.81 sec, Epoch:   49, Testing error: 2.62000%
Time:   93.72 sec, Epoch:   50, Testing error: 2.61000%
Time:   95.64 sec, Epoch:   51, Testing error: 2.60000%
Time:   97.55 sec, Epoch:   52, Testing error: 2.57000%
Time:   99.46 sec, Epoch:   53, Testing error: 2.60000%
Time:  101.37 sec, Epoch:   54, Testing error: 2.58000%
Time:  103.29 sec, Epoch:   55, Testing error: 2.56000%
Time:  105.20 sec, Epoch:   56, Testing error: 2.55000%
Time:  107.11 sec, Epoch:   57, Testing error: 2.53000%
Time:  109.02 sec, Epoch:   58, Testing error: 2.55000%
Time:  110.93 sec, Epoch:   59, Testing error: 2.54000%
Time:  112.84 sec, Epoch:   60, Testing error: 2.54000%
Time:  114.75 sec, Epoch:   61, Testing error: 2.54000%
Time:  116.67 sec, Epoch:   62, Testing error: 2.56000%
Time:  118.58 sec, Epoch:   63, Testing error: 2.55000%
Time:  120.49 sec, Epoch:   64, Testing error: 2.54000%
Time:  122.40 sec, Epoch:   65, Testing error: 2.58000%
Time:  124.31 sec, Epoch:   66, Testing error: 2.55000%
Time:  126.22 sec, Epoch:   67, Testing error: 2.57000%
Time:  128.13 sec, Epoch:   68, Testing error: 2.52000%
Time:  130.04 sec, Epoch:   69, Testing error: 2.56000%
Time:  131.96 sec, Epoch:   70, Testing error: 2.56000%
Time:  133.87 sec, Epoch:   71, Testing error: 2.57000%
Time:  135.78 sec, Epoch:   72, Testing error: 2.57000%
Time:  137.69 sec, Epoch:   73, Testing error: 2.59000%
Time:  139.61 sec, Epoch:   74, Testing error: 2.56000%
Time:  141.52 sec, Epoch:   75, Testing error: 2.54000%
Time:  143.43 sec, Epoch:   76, Testing error: 2.56000%
Time:  145.35 sec, Epoch:   77, Testing error: 2.57000%
Time:  147.26 sec, Epoch:   78, Testing error: 2.52000%
Time:  149.17 sec, Epoch:   79, Testing error: 2.53000%
Time:  151.08 sec, Epoch:   80, Testing error: 2.55000%
Time:  152.99 sec, Epoch:   81, Testing error: 2.54000%
