Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 7.90000%
Time:    1.91 sec, Epoch:    2, Testing error: 5.17000%
Time:    3.82 sec, Epoch:    3, Testing error: 3.98000%
Time:    5.72 sec, Epoch:    4, Testing error: 3.35000%
Time:    7.62 sec, Epoch:    5, Testing error: 3.02000%
Time:    9.53 sec, Epoch:    6, Testing error: 2.79000%
Time:   11.43 sec, Epoch:    7, Testing error: 2.68000%
Time:   13.34 sec, Epoch:    8, Testing error: 2.58000%
Time:   15.25 sec, Epoch:    9, Testing error: 2.48000%
Time:   17.16 sec, Epoch:   10, Testing error: 2.33000%
Time:   19.06 sec, Epoch:   11, Testing error: 2.27000%
Time:   20.97 sec, Epoch:   12, Testing error: 2.21000%
Time:   22.87 sec, Epoch:   13, Testing error: 2.20000%
Time:   24.77 sec, Epoch:   14, Testing error: 2.19000%
Time:   26.67 sec, Epoch:   15, Testing error: 2.18000%
Time:   28.58 sec, Epoch:   16, Testing error: 2.11000%
Time:   30.48 sec, Epoch:   17, Testing error: 2.08000%
Time:   32.39 sec, Epoch:   18, Testing error: 2.03000%
Time:   34.29 sec, Epoch:   19, Testing error: 2.05000%
Time:   36.20 sec, Epoch:   20, Testing error: 2.06000%
Time:   38.10 sec, Epoch:   21, Testing error: 2.02000%
Time:   40.00 sec, Epoch:   22, Testing error: 1.98000%
Time:   41.91 sec, Epoch:   23, Testing error: 1.98000%
Time:   43.81 sec, Epoch:   24, Testing error: 1.91000%
Time:   45.71 sec, Epoch:   25, Testing error: 1.88000%
Time:   47.61 sec, Epoch:   26, Testing error: 1.81000%
Time:   49.52 sec, Epoch:   27, Testing error: 1.81000%
Time:   51.42 sec, Epoch:   28, Testing error: 1.81000%
Time:   53.32 sec, Epoch:   29, Testing error: 1.80000%
Time:   55.23 sec, Epoch:   30, Testing error: 1.79000%
Time:   57.13 sec, Epoch:   31, Testing error: 1.76000%
Time:   59.03 sec, Epoch:   32, Testing error: 1.79000%
Time:   60.94 sec, Epoch:   33, Testing error: 1.78000%
Time:   62.84 sec, Epoch:   34, Testing error: 1.76000%
Time:   64.74 sec, Epoch:   35, Testing error: 1.76000%
Time:   66.65 sec, Epoch:   36, Testing error: 1.76000%
Time:   68.55 sec, Epoch:   37, Testing error: 1.76000%
Time:   70.45 sec, Epoch:   38, Testing error: 1.77000%
Time:   72.36 sec, Epoch:   39, Testing error: 1.77000%
Time:   74.26 sec, Epoch:   40, Testing error: 1.76000%
Time:   76.16 sec, Epoch:   41, Testing error: 1.76000%
Time:   78.07 sec, Epoch:   42, Testing error: 1.76000%
Time:   79.97 sec, Epoch:   43, Testing error: 1.77000%
Time:   81.87 sec, Epoch:   44, Testing error: 1.77000%
Time:   83.77 sec, Epoch:   45, Testing error: 1.77000%
Time:   85.68 sec, Epoch:   46, Testing error: 1.78000%
Time:   87.58 sec, Epoch:   47, Testing error: 1.77000%
Time:   89.48 sec, Epoch:   48, Testing error: 1.76000%
Time:   91.38 sec, Epoch:   49, Testing error: 1.76000%
Time:   93.29 sec, Epoch:   50, Testing error: 1.75000%
Time:   95.19 sec, Epoch:   51, Testing error: 1.75000%
Time:   97.09 sec, Epoch:   52, Testing error: 1.75000%
Time:   98.99 sec, Epoch:   53, Testing error: 1.75000%
Time:  100.90 sec, Epoch:   54, Testing error: 1.74000%
Time:  102.80 sec, Epoch:   55, Testing error: 1.74000%
Time:  104.70 sec, Epoch:   56, Testing error: 1.72000%
Time:  106.60 sec, Epoch:   57, Testing error: 1.72000%
Time:  108.51 sec, Epoch:   58, Testing error: 1.72000%
Time:  110.41 sec, Epoch:   59, Testing error: 1.72000%
Time:  112.31 sec, Epoch:   60, Testing error: 1.73000%
Time:  114.21 sec, Epoch:   61, Testing error: 1.72000%
Time:  116.12 sec, Epoch:   62, Testing error: 1.72000%
Time:  118.02 sec, Epoch:   63, Testing error: 1.72000%
Time:  119.92 sec, Epoch:   64, Testing error: 1.71000%
Time:  121.82 sec, Epoch:   65, Testing error: 1.71000%
Time:  123.73 sec, Epoch:   66, Testing error: 1.71000%
Time:  125.63 sec, Epoch:   67, Testing error: 1.71000%
Time:  127.53 sec, Epoch:   68, Testing error: 1.71000%
Time:  129.43 sec, Epoch:   69, Testing error: 1.71000%
Time:  131.34 sec, Epoch:   70, Testing error: 1.71000%
Time:  133.24 sec, Epoch:   71, Testing error: 1.71000%
Time:  135.14 sec, Epoch:   72, Testing error: 1.70000%
Time:  137.04 sec, Epoch:   73, Testing error: 1.70000%
Time:  138.95 sec, Epoch:   74, Testing error: 1.69000%
Time:  140.85 sec, Epoch:   75, Testing error: 1.69000%
Time:  142.75 sec, Epoch:   76, Testing error: 1.69000%
Time:  144.66 sec, Epoch:   77, Testing error: 1.69000%
Time:  146.56 sec, Epoch:   78, Testing error: 1.68000%
Time:  148.46 sec, Epoch:   79, Testing error: 1.68000%
Time:  150.36 sec, Epoch:   80, Testing error: 1.69000%
Time:  152.27 sec, Epoch:   81, Testing error: 1.69000%
Time:  154.17 sec, Epoch:   82, Testing error: 1.69000%
Time:  156.07 sec, Epoch:   83, Testing error: 1.69000%
Time:  157.97 sec, Epoch:   84, Testing error: 1.69000%
Time:  159.88 sec, Epoch:   85, Testing error: 1.69000%
Time:  161.78 sec, Epoch:   86, Testing error: 1.69000%
Time:  163.68 sec, Epoch:   87, Testing error: 1.69000%
Time:  165.58 sec, Epoch:   88, Testing error: 1.69000%
Time:  167.49 sec, Epoch:   89, Testing error: 1.69000%
Time:  169.39 sec, Epoch:   90, Testing error: 1.70000%
Time:  171.29 sec, Epoch:   91, Testing error: 1.70000%
Time:  173.19 sec, Epoch:   92, Testing error: 1.70000%
Time:  175.09 sec, Epoch:   93, Testing error: 1.71000%
Time:  177.00 sec, Epoch:   94, Testing error: 1.71000%
Time:  178.90 sec, Epoch:   95, Testing error: 1.71000%
Time:  180.80 sec, Epoch:   96, Testing error: 1.71000%
Time:  182.70 sec, Epoch:   97, Testing error: 1.71000%
Time:  184.61 sec, Epoch:   98, Testing error: 1.71000%
