Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 4.80000%
Time:    1.95 sec, Epoch:    2, Testing error: 3.58000%
Time:    3.89 sec, Epoch:    3, Testing error: 2.97000%
Time:    5.82 sec, Epoch:    4, Testing error: 2.69000%
Time:    7.76 sec, Epoch:    5, Testing error: 2.54000%
Time:    9.69 sec, Epoch:    6, Testing error: 2.38000%
Time:   11.63 sec, Epoch:    7, Testing error: 2.24000%
Time:   13.56 sec, Epoch:    8, Testing error: 2.20000%
Time:   15.49 sec, Epoch:    9, Testing error: 2.12000%
Time:   17.43 sec, Epoch:   10, Testing error: 2.07000%
Time:   19.36 sec, Epoch:   11, Testing error: 2.07000%
Time:   21.29 sec, Epoch:   12, Testing error: 2.07000%
Time:   23.23 sec, Epoch:   13, Testing error: 1.97000%
Time:   25.16 sec, Epoch:   14, Testing error: 1.94000%
Time:   27.09 sec, Epoch:   15, Testing error: 1.95000%
Time:   29.02 sec, Epoch:   16, Testing error: 1.96000%
Time:   30.96 sec, Epoch:   17, Testing error: 1.94000%
Time:   32.89 sec, Epoch:   18, Testing error: 1.94000%
Time:   34.82 sec, Epoch:   19, Testing error: 1.94000%
Time:   36.76 sec, Epoch:   20, Testing error: 1.89000%
Time:   38.69 sec, Epoch:   21, Testing error: 1.88000%
Time:   40.62 sec, Epoch:   22, Testing error: 1.83000%
Time:   42.55 sec, Epoch:   23, Testing error: 1.85000%
Time:   44.48 sec, Epoch:   24, Testing error: 1.85000%
Time:   46.42 sec, Epoch:   25, Testing error: 1.83000%
Time:   48.35 sec, Epoch:   26, Testing error: 1.81000%
Time:   50.28 sec, Epoch:   27, Testing error: 1.79000%
Time:   52.21 sec, Epoch:   28, Testing error: 1.79000%
Time:   54.15 sec, Epoch:   29, Testing error: 1.78000%
Time:   56.08 sec, Epoch:   30, Testing error: 1.76000%
Time:   58.01 sec, Epoch:   31, Testing error: 1.74000%
