Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 7.80000%
Time:    1.92 sec, Epoch:    2, Testing error: 5.00000%
Time:    3.83 sec, Epoch:    3, Testing error: 4.10000%
Time:    5.74 sec, Epoch:    4, Testing error: 3.42000%
Time:    7.65 sec, Epoch:    5, Testing error: 3.01000%
Time:    9.57 sec, Epoch:    6, Testing error: 2.75000%
Time:   11.48 sec, Epoch:    7, Testing error: 2.62000%
Time:   13.39 sec, Epoch:    8, Testing error: 2.42000%
Time:   15.30 sec, Epoch:    9, Testing error: 2.36000%
Time:   17.21 sec, Epoch:   10, Testing error: 2.37000%
Time:   19.13 sec, Epoch:   11, Testing error: 2.32000%
Time:   21.05 sec, Epoch:   12, Testing error: 2.30000%
Time:   22.96 sec, Epoch:   13, Testing error: 2.25000%
Time:   24.88 sec, Epoch:   14, Testing error: 2.19000%
Time:   26.79 sec, Epoch:   15, Testing error: 2.16000%
Time:   28.71 sec, Epoch:   16, Testing error: 2.07000%
Time:   30.62 sec, Epoch:   17, Testing error: 2.04000%
Time:   32.53 sec, Epoch:   18, Testing error: 2.01000%
Time:   34.44 sec, Epoch:   19, Testing error: 2.01000%
Time:   36.35 sec, Epoch:   20, Testing error: 1.98000%
Time:   38.26 sec, Epoch:   21, Testing error: 1.96000%
Time:   40.18 sec, Epoch:   22, Testing error: 1.94000%
Time:   42.09 sec, Epoch:   23, Testing error: 1.93000%
Time:   44.00 sec, Epoch:   24, Testing error: 1.91000%
Time:   45.91 sec, Epoch:   25, Testing error: 1.88000%
Time:   47.82 sec, Epoch:   26, Testing error: 1.89000%
Time:   49.74 sec, Epoch:   27, Testing error: 1.86000%
Time:   51.66 sec, Epoch:   28, Testing error: 1.84000%
Time:   53.57 sec, Epoch:   29, Testing error: 1.84000%
Time:   55.49 sec, Epoch:   30, Testing error: 1.82000%
Time:   57.40 sec, Epoch:   31, Testing error: 1.82000%
Time:   59.32 sec, Epoch:   32, Testing error: 1.82000%
Time:   61.23 sec, Epoch:   33, Testing error: 1.82000%
Time:   63.14 sec, Epoch:   34, Testing error: 1.79000%
Time:   65.06 sec, Epoch:   35, Testing error: 1.79000%
Time:   66.98 sec, Epoch:   36, Testing error: 1.79000%
Time:   68.89 sec, Epoch:   37, Testing error: 1.79000%
Time:   70.80 sec, Epoch:   38, Testing error: 1.80000%
Time:   72.71 sec, Epoch:   39, Testing error: 1.80000%
Time:   74.62 sec, Epoch:   40, Testing error: 1.79000%
Time:   76.54 sec, Epoch:   41, Testing error: 1.78000%
Time:   78.45 sec, Epoch:   42, Testing error: 1.79000%
Time:   80.36 sec, Epoch:   43, Testing error: 1.80000%
Time:   82.27 sec, Epoch:   44, Testing error: 1.80000%
Time:   84.18 sec, Epoch:   45, Testing error: 1.80000%
Time:   86.10 sec, Epoch:   46, Testing error: 1.80000%
Time:   88.01 sec, Epoch:   47, Testing error: 1.78000%
Time:   89.93 sec, Epoch:   48, Testing error: 1.78000%
Time:   91.84 sec, Epoch:   49, Testing error: 1.79000%
Time:   93.76 sec, Epoch:   50, Testing error: 1.80000%
Time:   95.70 sec, Epoch:   51, Testing error: 1.81000%
