Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 8.65000%
Time:    1.92 sec, Epoch:    2, Testing error: 7.44000%
Time:    3.83 sec, Epoch:    3, Testing error: 6.62000%
Time:    5.74 sec, Epoch:    4, Testing error: 5.83000%
Time:    7.66 sec, Epoch:    5, Testing error: 5.11000%
Time:    9.57 sec, Epoch:    6, Testing error: 4.63000%
Time:   11.49 sec, Epoch:    7, Testing error: 4.25000%
Time:   13.40 sec, Epoch:    8, Testing error: 3.93000%
Time:   15.32 sec, Epoch:    9, Testing error: 3.71000%
Time:   17.23 sec, Epoch:   10, Testing error: 3.45000%
Time:   19.15 sec, Epoch:   11, Testing error: 3.29000%
Time:   21.06 sec, Epoch:   12, Testing error: 3.18000%
Time:   23.00 sec, Epoch:   13, Testing error: 3.00000%
Time:   24.93 sec, Epoch:   14, Testing error: 2.93000%
Time:   26.85 sec, Epoch:   15, Testing error: 2.86000%
Time:   28.77 sec, Epoch:   16, Testing error: 2.83000%
Time:   30.68 sec, Epoch:   17, Testing error: 2.77000%
Time:   32.60 sec, Epoch:   18, Testing error: 2.72000%
Time:   34.51 sec, Epoch:   19, Testing error: 2.66000%
Time:   36.43 sec, Epoch:   20, Testing error: 2.67000%
Time:   38.34 sec, Epoch:   21, Testing error: 2.61000%
Time:   40.26 sec, Epoch:   22, Testing error: 2.56000%
Time:   42.17 sec, Epoch:   23, Testing error: 2.51000%
Time:   44.09 sec, Epoch:   24, Testing error: 2.52000%
Time:   46.00 sec, Epoch:   25, Testing error: 2.48000%
Time:   47.92 sec, Epoch:   26, Testing error: 2.45000%
Time:   49.83 sec, Epoch:   27, Testing error: 2.40000%
Time:   51.75 sec, Epoch:   28, Testing error: 2.39000%
Time:   53.66 sec, Epoch:   29, Testing error: 2.41000%
Time:   55.58 sec, Epoch:   30, Testing error: 2.41000%
Time:   57.49 sec, Epoch:   31, Testing error: 2.39000%
Time:   59.41 sec, Epoch:   32, Testing error: 2.32000%
Time:   61.32 sec, Epoch:   33, Testing error: 2.32000%
Time:   63.24 sec, Epoch:   34, Testing error: 2.32000%
Time:   65.15 sec, Epoch:   35, Testing error: 2.31000%
Time:   67.07 sec, Epoch:   36, Testing error: 2.31000%
Time:   68.98 sec, Epoch:   37, Testing error: 2.29000%
Time:   70.90 sec, Epoch:   38, Testing error: 2.28000%
Time:   72.81 sec, Epoch:   39, Testing error: 2.27000%
Time:   74.73 sec, Epoch:   40, Testing error: 2.27000%
Time:   76.64 sec, Epoch:   41, Testing error: 2.25000%
Time:   78.56 sec, Epoch:   42, Testing error: 2.24000%
Time:   80.47 sec, Epoch:   43, Testing error: 2.25000%
Time:   82.39 sec, Epoch:   44, Testing error: 2.24000%
Time:   84.30 sec, Epoch:   45, Testing error: 2.23000%
Time:   86.22 sec, Epoch:   46, Testing error: 2.20000%
Time:   88.13 sec, Epoch:   47, Testing error: 2.21000%
Time:   90.05 sec, Epoch:   48, Testing error: 2.19000%
Time:   91.96 sec, Epoch:   49, Testing error: 2.19000%
Time:   93.88 sec, Epoch:   50, Testing error: 2.19000%
Time:   95.79 sec, Epoch:   51, Testing error: 2.18000%
Time:   97.71 sec, Epoch:   52, Testing error: 2.18000%
Time:   99.62 sec, Epoch:   53, Testing error: 2.19000%
Time:  101.54 sec, Epoch:   54, Testing error: 2.17000%
Time:  103.45 sec, Epoch:   55, Testing error: 2.15000%
Time:  105.37 sec, Epoch:   56, Testing error: 2.16000%
Time:  107.28 sec, Epoch:   57, Testing error: 2.13000%
Time:  109.20 sec, Epoch:   58, Testing error: 2.13000%
Time:  111.11 sec, Epoch:   59, Testing error: 2.09000%
Time:  113.02 sec, Epoch:   60, Testing error: 2.08000%
Time:  114.94 sec, Epoch:   61, Testing error: 2.06000%
Time:  116.85 sec, Epoch:   62, Testing error: 2.03000%
Time:  118.77 sec, Epoch:   63, Testing error: 2.03000%
Time:  120.68 sec, Epoch:   64, Testing error: 2.01000%
Time:  122.60 sec, Epoch:   65, Testing error: 2.00000%
Time:  124.51 sec, Epoch:   66, Testing error: 2.01000%
Time:  126.42 sec, Epoch:   67, Testing error: 2.00000%
Time:  128.34 sec, Epoch:   68, Testing error: 2.00000%
Time:  130.25 sec, Epoch:   69, Testing error: 1.98000%
Time:  132.17 sec, Epoch:   70, Testing error: 1.98000%
Time:  134.08 sec, Epoch:   71, Testing error: 1.96000%
Time:  135.99 sec, Epoch:   72, Testing error: 1.97000%
Time:  137.91 sec, Epoch:   73, Testing error: 1.96000%
Time:  139.82 sec, Epoch:   74, Testing error: 1.96000%
Time:  141.74 sec, Epoch:   75, Testing error: 1.96000%
Time:  143.65 sec, Epoch:   76, Testing error: 1.96000%
Time:  145.57 sec, Epoch:   77, Testing error: 1.96000%
Time:  147.48 sec, Epoch:   78, Testing error: 1.94000%
Time:  149.40 sec, Epoch:   79, Testing error: 1.93000%
Time:  151.31 sec, Epoch:   80, Testing error: 1.92000%
Time:  153.23 sec, Epoch:   81, Testing error: 1.92000%
Time:  155.14 sec, Epoch:   82, Testing error: 1.93000%
Time:  157.05 sec, Epoch:   83, Testing error: 1.93000%
Time:  158.97 sec, Epoch:   84, Testing error: 1.93000%
Time:  160.88 sec, Epoch:   85, Testing error: 1.94000%
Time:  162.80 sec, Epoch:   86, Testing error: 1.94000%
Time:  164.71 sec, Epoch:   87, Testing error: 1.94000%
Time:  166.63 sec, Epoch:   88, Testing error: 1.92000%
Time:  168.54 sec, Epoch:   89, Testing error: 1.91000%
Time:  170.46 sec, Epoch:   90, Testing error: 1.90000%
Time:  172.37 sec, Epoch:   91, Testing error: 1.90000%
Time:  174.29 sec, Epoch:   92, Testing error: 1.89000%
Time:  176.20 sec, Epoch:   93, Testing error: 1.88000%
Time:  178.11 sec, Epoch:   94, Testing error: 1.88000%
Time:  180.03 sec, Epoch:   95, Testing error: 1.88000%
Time:  181.94 sec, Epoch:   96, Testing error: 1.88000%
Time:  183.86 sec, Epoch:   97, Testing error: 1.88000%
Time:  185.77 sec, Epoch:   98, Testing error: 1.88000%
Time:  187.69 sec, Epoch:   99, Testing error: 1.88000%
Time:  189.60 sec, Epoch:  100, Testing error: 1.87000%
Time:  191.52 sec, Epoch:  101, Testing error: 1.87000%
Time:  193.43 sec, Epoch:  102, Testing error: 1.87000%
Time:  195.34 sec, Epoch:  103, Testing error: 1.87000%
Time:  197.26 sec, Epoch:  104, Testing error: 1.88000%
Time:  199.17 sec, Epoch:  105, Testing error: 1.88000%
Time:  201.09 sec, Epoch:  106, Testing error: 1.88000%
Time:  203.00 sec, Epoch:  107, Testing error: 1.87000%
Time:  204.92 sec, Epoch:  108, Testing error: 1.87000%
Time:  206.83 sec, Epoch:  109, Testing error: 1.87000%
Time:  208.74 sec, Epoch:  110, Testing error: 1.87000%
Time:  210.66 sec, Epoch:  111, Testing error: 1.87000%
Time:  212.57 sec, Epoch:  112, Testing error: 1.87000%
Time:  214.49 sec, Epoch:  113, Testing error: 1.87000%
Time:  216.40 sec, Epoch:  114, Testing error: 1.87000%
Time:  218.31 sec, Epoch:  115, Testing error: 1.85000%
Time:  220.23 sec, Epoch:  116, Testing error: 1.85000%
Time:  222.14 sec, Epoch:  117, Testing error: 1.85000%
Time:  224.06 sec, Epoch:  118, Testing error: 1.85000%
Time:  225.97 sec, Epoch:  119, Testing error: 1.84000%
Time:  227.89 sec, Epoch:  120, Testing error: 1.84000%
Time:  229.80 sec, Epoch:  121, Testing error: 1.83000%
Time:  231.71 sec, Epoch:  122, Testing error: 1.83000%
Time:  233.64 sec, Epoch:  123, Testing error: 1.83000%
Time:  235.55 sec, Epoch:  124, Testing error: 1.82000%
Time:  237.47 sec, Epoch:  125, Testing error: 1.82000%
Time:  239.39 sec, Epoch:  126, Testing error: 1.82000%
Time:  241.30 sec, Epoch:  127, Testing error: 1.81000%
Time:  243.22 sec, Epoch:  128, Testing error: 1.81000%
Time:  245.14 sec, Epoch:  129, Testing error: 1.80000%
Time:  247.05 sec, Epoch:  130, Testing error: 1.80000%
Time:  248.97 sec, Epoch:  131, Testing error: 1.80000%
Time:  250.89 sec, Epoch:  132, Testing error: 1.80000%
Time:  252.80 sec, Epoch:  133, Testing error: 1.80000%
Time:  254.72 sec, Epoch:  134, Testing error: 1.79000%
Time:  256.64 sec, Epoch:  135, Testing error: 1.79000%
Time:  258.56 sec, Epoch:  136, Testing error: 1.79000%
Time:  260.47 sec, Epoch:  137, Testing error: 1.80000%
Time:  262.39 sec, Epoch:  138, Testing error: 1.80000%
Time:  264.31 sec, Epoch:  139, Testing error: 1.79000%
Time:  266.22 sec, Epoch:  140, Testing error: 1.79000%
Time:  268.14 sec, Epoch:  141, Testing error: 1.79000%
Time:  270.06 sec, Epoch:  142, Testing error: 1.79000%
Time:  271.97 sec, Epoch:  143, Testing error: 1.77000%
Time:  273.89 sec, Epoch:  144, Testing error: 1.77000%
Time:  275.80 sec, Epoch:  145, Testing error: 1.77000%
Time:  277.72 sec, Epoch:  146, Testing error: 1.77000%
Time:  279.64 sec, Epoch:  147, Testing error: 1.77000%
Time:  281.56 sec, Epoch:  148, Testing error: 1.77000%
Time:  283.47 sec, Epoch:  149, Testing error: 1.77000%
Time:  285.39 sec, Epoch:  150, Testing error: 1.77000%
Time:  287.30 sec, Epoch:  151, Testing error: 1.77000%
Time:  289.22 sec, Epoch:  152, Testing error: 1.76000%
Time:  291.13 sec, Epoch:  153, Testing error: 1.76000%
Time:  293.05 sec, Epoch:  154, Testing error: 1.77000%
Time:  294.96 sec, Epoch:  155, Testing error: 1.77000%
Time:  296.88 sec, Epoch:  156, Testing error: 1.76000%
Time:  298.79 sec, Epoch:  157, Testing error: 1.77000%
Time:  300.71 sec, Epoch:  158, Testing error: 1.77000%
