Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 8.86000%
Time:    1.92 sec, Epoch:    2, Testing error: 7.47000%
Time:    3.84 sec, Epoch:    3, Testing error: 6.54000%
Time:    5.76 sec, Epoch:    4, Testing error: 6.03000%
Time:    7.67 sec, Epoch:    5, Testing error: 5.39000%
Time:    9.62 sec, Epoch:    6, Testing error: 4.78000%
Time:   11.54 sec, Epoch:    7, Testing error: 4.32000%
Time:   13.46 sec, Epoch:    8, Testing error: 4.06000%
Time:   15.37 sec, Epoch:    9, Testing error: 3.82000%
Time:   17.29 sec, Epoch:   10, Testing error: 3.60000%
Time:   19.20 sec, Epoch:   11, Testing error: 3.41000%
Time:   21.12 sec, Epoch:   12, Testing error: 3.15000%
Time:   23.03 sec, Epoch:   13, Testing error: 3.00000%
Time:   24.95 sec, Epoch:   14, Testing error: 2.91000%
Time:   26.87 sec, Epoch:   15, Testing error: 2.82000%
Time:   28.78 sec, Epoch:   16, Testing error: 2.76000%
Time:   30.70 sec, Epoch:   17, Testing error: 2.65000%
Time:   32.62 sec, Epoch:   18, Testing error: 2.62000%
Time:   34.54 sec, Epoch:   19, Testing error: 2.61000%
Time:   36.45 sec, Epoch:   20, Testing error: 2.59000%
Time:   38.37 sec, Epoch:   21, Testing error: 2.57000%
Time:   40.29 sec, Epoch:   22, Testing error: 2.55000%
Time:   42.20 sec, Epoch:   23, Testing error: 2.52000%
Time:   44.12 sec, Epoch:   24, Testing error: 2.50000%
Time:   46.03 sec, Epoch:   25, Testing error: 2.51000%
Time:   47.95 sec, Epoch:   26, Testing error: 2.50000%
Time:   49.86 sec, Epoch:   27, Testing error: 2.50000%
Time:   51.78 sec, Epoch:   28, Testing error: 2.47000%
Time:   53.70 sec, Epoch:   29, Testing error: 2.46000%
Time:   55.62 sec, Epoch:   30, Testing error: 2.45000%
Time:   57.53 sec, Epoch:   31, Testing error: 2.44000%
Time:   59.45 sec, Epoch:   32, Testing error: 2.40000%
Time:   61.37 sec, Epoch:   33, Testing error: 2.37000%
Time:   63.29 sec, Epoch:   34, Testing error: 2.34000%
Time:   65.20 sec, Epoch:   35, Testing error: 2.33000%
Time:   67.12 sec, Epoch:   36, Testing error: 2.32000%
Time:   69.03 sec, Epoch:   37, Testing error: 2.31000%
Time:   70.95 sec, Epoch:   38, Testing error: 2.31000%
Time:   72.86 sec, Epoch:   39, Testing error: 2.29000%
Time:   74.78 sec, Epoch:   40, Testing error: 2.27000%
Time:   76.70 sec, Epoch:   41, Testing error: 2.24000%
Time:   78.62 sec, Epoch:   42, Testing error: 2.22000%
Time:   80.53 sec, Epoch:   43, Testing error: 2.22000%
Time:   82.45 sec, Epoch:   44, Testing error: 2.22000%
Time:   84.36 sec, Epoch:   45, Testing error: 2.21000%
Time:   86.27 sec, Epoch:   46, Testing error: 2.20000%
Time:   88.19 sec, Epoch:   47, Testing error: 2.19000%
Time:   90.10 sec, Epoch:   48, Testing error: 2.19000%
Time:   92.02 sec, Epoch:   49, Testing error: 2.17000%
Time:   93.93 sec, Epoch:   50, Testing error: 2.17000%
Time:   95.85 sec, Epoch:   51, Testing error: 2.18000%
Time:   97.76 sec, Epoch:   52, Testing error: 2.16000%
Time:   99.68 sec, Epoch:   53, Testing error: 2.14000%
Time:  101.60 sec, Epoch:   54, Testing error: 2.11000%
Time:  103.51 sec, Epoch:   55, Testing error: 2.10000%
Time:  105.43 sec, Epoch:   56, Testing error: 2.09000%
Time:  107.34 sec, Epoch:   57, Testing error: 2.09000%
Time:  109.26 sec, Epoch:   58, Testing error: 2.08000%
Time:  111.18 sec, Epoch:   59, Testing error: 2.08000%
Time:  113.09 sec, Epoch:   60, Testing error: 2.03000%
Time:  115.01 sec, Epoch:   61, Testing error: 1.99000%
Time:  116.92 sec, Epoch:   62, Testing error: 1.99000%
Time:  118.84 sec, Epoch:   63, Testing error: 1.97000%
Time:  120.76 sec, Epoch:   64, Testing error: 1.98000%
Time:  122.67 sec, Epoch:   65, Testing error: 1.97000%
Time:  124.60 sec, Epoch:   66, Testing error: 1.94000%
Time:  126.51 sec, Epoch:   67, Testing error: 1.94000%
Time:  128.43 sec, Epoch:   68, Testing error: 1.94000%
Time:  130.35 sec, Epoch:   69, Testing error: 1.94000%
Time:  132.26 sec, Epoch:   70, Testing error: 1.93000%
Time:  134.18 sec, Epoch:   71, Testing error: 1.94000%
Time:  136.10 sec, Epoch:   72, Testing error: 1.92000%
Time:  138.01 sec, Epoch:   73, Testing error: 1.92000%
Time:  139.93 sec, Epoch:   74, Testing error: 1.91000%
Time:  141.85 sec, Epoch:   75, Testing error: 1.91000%
Time:  143.76 sec, Epoch:   76, Testing error: 1.90000%
Time:  145.68 sec, Epoch:   77, Testing error: 1.90000%
Time:  147.60 sec, Epoch:   78, Testing error: 1.89000%
Time:  149.52 sec, Epoch:   79, Testing error: 1.87000%
Time:  151.43 sec, Epoch:   80, Testing error: 1.87000%
Time:  153.36 sec, Epoch:   81, Testing error: 1.87000%
Time:  155.28 sec, Epoch:   82, Testing error: 1.86000%
Time:  157.20 sec, Epoch:   83, Testing error: 1.86000%
Time:  159.11 sec, Epoch:   84, Testing error: 1.86000%
Time:  161.03 sec, Epoch:   85, Testing error: 1.85000%
Time:  162.94 sec, Epoch:   86, Testing error: 1.86000%
Time:  164.86 sec, Epoch:   87, Testing error: 1.85000%
Time:  166.77 sec, Epoch:   88, Testing error: 1.85000%
Time:  168.69 sec, Epoch:   89, Testing error: 1.85000%
Time:  170.62 sec, Epoch:   90, Testing error: 1.84000%
Time:  172.53 sec, Epoch:   91, Testing error: 1.84000%
Time:  174.45 sec, Epoch:   92, Testing error: 1.84000%
Time:  176.37 sec, Epoch:   93, Testing error: 1.83000%
Time:  178.28 sec, Epoch:   94, Testing error: 1.83000%
Time:  180.20 sec, Epoch:   95, Testing error: 1.84000%
Time:  182.12 sec, Epoch:   96, Testing error: 1.84000%
Time:  184.04 sec, Epoch:   97, Testing error: 1.84000%
Time:  185.95 sec, Epoch:   98, Testing error: 1.83000%
Time:  187.87 sec, Epoch:   99, Testing error: 1.83000%
Time:  189.80 sec, Epoch:  100, Testing error: 1.84000%
Time:  191.72 sec, Epoch:  101, Testing error: 1.84000%
Time:  193.64 sec, Epoch:  102, Testing error: 1.83000%
Time:  195.55 sec, Epoch:  103, Testing error: 1.83000%
Time:  197.47 sec, Epoch:  104, Testing error: 1.83000%
Time:  199.38 sec, Epoch:  105, Testing error: 1.83000%
Time:  201.30 sec, Epoch:  106, Testing error: 1.83000%
Time:  203.21 sec, Epoch:  107, Testing error: 1.83000%
Time:  205.12 sec, Epoch:  108, Testing error: 1.84000%
Time:  207.04 sec, Epoch:  109, Testing error: 1.84000%
Time:  208.95 sec, Epoch:  110, Testing error: 1.84000%
Time:  210.87 sec, Epoch:  111, Testing error: 1.84000%
Time:  212.78 sec, Epoch:  112, Testing error: 1.83000%
Time:  214.70 sec, Epoch:  113, Testing error: 1.83000%
Time:  216.62 sec, Epoch:  114, Testing error: 1.83000%
Time:  218.53 sec, Epoch:  115, Testing error: 1.83000%
Time:  220.45 sec, Epoch:  116, Testing error: 1.83000%
Time:  222.36 sec, Epoch:  117, Testing error: 1.83000%
Time:  224.28 sec, Epoch:  118, Testing error: 1.83000%
Time:  226.19 sec, Epoch:  119, Testing error: 1.83000%
Time:  228.11 sec, Epoch:  120, Testing error: 1.83000%
Time:  230.04 sec, Epoch:  121, Testing error: 1.83000%
Time:  231.95 sec, Epoch:  122, Testing error: 1.82000%
Time:  233.87 sec, Epoch:  123, Testing error: 1.81000%
Time:  235.78 sec, Epoch:  124, Testing error: 1.81000%
Time:  237.70 sec, Epoch:  125, Testing error: 1.81000%
Time:  239.62 sec, Epoch:  126, Testing error: 1.81000%
Time:  241.54 sec, Epoch:  127, Testing error: 1.81000%
Time:  243.46 sec, Epoch:  128, Testing error: 1.81000%
Time:  245.38 sec, Epoch:  129, Testing error: 1.81000%
Time:  247.29 sec, Epoch:  130, Testing error: 1.81000%
Time:  249.21 sec, Epoch:  131, Testing error: 1.81000%
Time:  251.13 sec, Epoch:  132, Testing error: 1.80000%
Time:  253.04 sec, Epoch:  133, Testing error: 1.80000%
Time:  254.96 sec, Epoch:  134, Testing error: 1.80000%
Time:  256.88 sec, Epoch:  135, Testing error: 1.80000%
Time:  258.79 sec, Epoch:  136, Testing error: 1.80000%
Time:  260.71 sec, Epoch:  137, Testing error: 1.80000%
Time:  262.63 sec, Epoch:  138, Testing error: 1.79000%
Time:  264.54 sec, Epoch:  139, Testing error: 1.79000%
Time:  266.46 sec, Epoch:  140, Testing error: 1.79000%
Time:  268.37 sec, Epoch:  141, Testing error: 1.79000%
Time:  270.29 sec, Epoch:  142, Testing error: 1.79000%
Time:  272.21 sec, Epoch:  143, Testing error: 1.79000%
Time:  274.12 sec, Epoch:  144, Testing error: 1.77000%
Time:  276.03 sec, Epoch:  145, Testing error: 1.77000%
Time:  277.95 sec, Epoch:  146, Testing error: 1.77000%
Time:  279.86 sec, Epoch:  147, Testing error: 1.77000%
