Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 4.63000%
Time:    1.93 sec, Epoch:    2, Testing error: 3.35000%
Time:    3.85 sec, Epoch:    3, Testing error: 2.82000%
Time:    5.77 sec, Epoch:    4, Testing error: 2.55000%
Time:    7.69 sec, Epoch:    5, Testing error: 2.37000%
Time:    9.62 sec, Epoch:    6, Testing error: 2.36000%
Time:   11.54 sec, Epoch:    7, Testing error: 2.29000%
Time:   13.46 sec, Epoch:    8, Testing error: 2.25000%
Time:   15.38 sec, Epoch:    9, Testing error: 2.24000%
Time:   17.30 sec, Epoch:   10, Testing error: 2.17000%
Time:   19.22 sec, Epoch:   11, Testing error: 2.18000%
Time:   21.14 sec, Epoch:   12, Testing error: 2.13000%
Time:   23.06 sec, Epoch:   13, Testing error: 2.05000%
Time:   24.99 sec, Epoch:   14, Testing error: 2.02000%
Time:   26.91 sec, Epoch:   15, Testing error: 2.02000%
Time:   28.83 sec, Epoch:   16, Testing error: 2.00000%
Time:   30.76 sec, Epoch:   17, Testing error: 1.97000%
Time:   32.68 sec, Epoch:   18, Testing error: 1.95000%
Time:   34.60 sec, Epoch:   19, Testing error: 1.92000%
Time:   36.52 sec, Epoch:   20, Testing error: 1.88000%
Time:   38.46 sec, Epoch:   21, Testing error: 1.86000%
Time:   40.38 sec, Epoch:   22, Testing error: 1.86000%
Time:   42.30 sec, Epoch:   23, Testing error: 1.83000%
Time:   44.22 sec, Epoch:   24, Testing error: 1.84000%
Time:   46.14 sec, Epoch:   25, Testing error: 1.83000%
Time:   48.06 sec, Epoch:   26, Testing error: 1.84000%
Time:   49.99 sec, Epoch:   27, Testing error: 1.84000%
Time:   51.91 sec, Epoch:   28, Testing error: 1.85000%
Time:   53.83 sec, Epoch:   29, Testing error: 1.85000%
Time:   55.75 sec, Epoch:   30, Testing error: 1.84000%
Time:   57.67 sec, Epoch:   31, Testing error: 1.85000%
Time:   59.59 sec, Epoch:   32, Testing error: 1.83000%
Time:   61.51 sec, Epoch:   33, Testing error: 1.83000%
Time:   63.43 sec, Epoch:   34, Testing error: 1.81000%
Time:   65.35 sec, Epoch:   35, Testing error: 1.80000%
Time:   67.28 sec, Epoch:   36, Testing error: 1.79000%
Time:   69.20 sec, Epoch:   37, Testing error: 1.78000%
Time:   71.12 sec, Epoch:   38, Testing error: 1.78000%
