Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 7.84000%
Time:    1.91 sec, Epoch:    2, Testing error: 5.01000%
Time:    3.82 sec, Epoch:    3, Testing error: 3.82000%
Time:    5.72 sec, Epoch:    4, Testing error: 3.26000%
Time:    7.63 sec, Epoch:    5, Testing error: 2.93000%
Time:    9.54 sec, Epoch:    6, Testing error: 2.77000%
Time:   11.44 sec, Epoch:    7, Testing error: 2.66000%
Time:   13.35 sec, Epoch:    8, Testing error: 2.51000%
Time:   15.25 sec, Epoch:    9, Testing error: 2.43000%
Time:   17.16 sec, Epoch:   10, Testing error: 2.34000%
Time:   19.06 sec, Epoch:   11, Testing error: 2.31000%
Time:   20.97 sec, Epoch:   12, Testing error: 2.27000%
Time:   22.87 sec, Epoch:   13, Testing error: 2.25000%
Time:   24.78 sec, Epoch:   14, Testing error: 2.22000%
Time:   26.68 sec, Epoch:   15, Testing error: 2.18000%
Time:   28.59 sec, Epoch:   16, Testing error: 2.16000%
Time:   30.49 sec, Epoch:   17, Testing error: 2.15000%
Time:   32.40 sec, Epoch:   18, Testing error: 2.12000%
Time:   34.30 sec, Epoch:   19, Testing error: 2.05000%
Time:   36.21 sec, Epoch:   20, Testing error: 1.98000%
Time:   38.11 sec, Epoch:   21, Testing error: 1.97000%
Time:   40.02 sec, Epoch:   22, Testing error: 1.98000%
Time:   41.92 sec, Epoch:   23, Testing error: 1.94000%
Time:   43.83 sec, Epoch:   24, Testing error: 1.90000%
Time:   45.73 sec, Epoch:   25, Testing error: 1.91000%
Time:   47.64 sec, Epoch:   26, Testing error: 1.88000%
Time:   49.54 sec, Epoch:   27, Testing error: 1.86000%
Time:   51.44 sec, Epoch:   28, Testing error: 1.86000%
Time:   53.35 sec, Epoch:   29, Testing error: 1.87000%
Time:   55.25 sec, Epoch:   30, Testing error: 1.86000%
Time:   57.16 sec, Epoch:   31, Testing error: 1.83000%
Time:   59.06 sec, Epoch:   32, Testing error: 1.81000%
Time:   60.97 sec, Epoch:   33, Testing error: 1.83000%
Time:   62.87 sec, Epoch:   34, Testing error: 1.83000%
Time:   64.78 sec, Epoch:   35, Testing error: 1.80000%
Time:   66.68 sec, Epoch:   36, Testing error: 1.79000%
Time:   68.58 sec, Epoch:   37, Testing error: 1.78000%
Time:   70.49 sec, Epoch:   38, Testing error: 1.77000%
Time:   72.39 sec, Epoch:   39, Testing error: 1.77000%
Time:   74.29 sec, Epoch:   40, Testing error: 1.76000%
Time:   76.20 sec, Epoch:   41, Testing error: 1.77000%
Time:   78.10 sec, Epoch:   42, Testing error: 1.77000%
Time:   80.00 sec, Epoch:   43, Testing error: 1.77000%
Time:   81.91 sec, Epoch:   44, Testing error: 1.77000%
Time:   83.81 sec, Epoch:   45, Testing error: 1.78000%
Time:   85.72 sec, Epoch:   46, Testing error: 1.77000%
Time:   87.62 sec, Epoch:   47, Testing error: 1.76000%
Time:   89.52 sec, Epoch:   48, Testing error: 1.76000%
Time:   91.43 sec, Epoch:   49, Testing error: 1.75000%
Time:   93.33 sec, Epoch:   50, Testing error: 1.75000%
Time:   95.24 sec, Epoch:   51, Testing error: 1.77000%
Time:   97.14 sec, Epoch:   52, Testing error: 1.77000%
Time:   99.04 sec, Epoch:   53, Testing error: 1.76000%
Time:  100.95 sec, Epoch:   54, Testing error: 1.76000%
Time:  102.85 sec, Epoch:   55, Testing error: 1.75000%
Time:  104.76 sec, Epoch:   56, Testing error: 1.75000%
Time:  106.66 sec, Epoch:   57, Testing error: 1.76000%
Time:  108.56 sec, Epoch:   58, Testing error: 1.76000%
Time:  110.47 sec, Epoch:   59, Testing error: 1.76000%
Time:  112.37 sec, Epoch:   60, Testing error: 1.76000%
