Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 5.90000%
Time:    4.25 sec, Epoch:    2, Testing error: 4.41000%
Time:    8.36 sec, Epoch:    3, Testing error: 3.77000%
Time:   12.47 sec, Epoch:    4, Testing error: 3.47000%
Time:   16.57 sec, Epoch:    5, Testing error: 3.11000%
Time:   20.67 sec, Epoch:    6, Testing error: 3.04000%
Time:   24.77 sec, Epoch:    7, Testing error: 3.10000%
Time:   28.88 sec, Epoch:    8, Testing error: 2.69000%
Time:   32.99 sec, Epoch:    9, Testing error: 3.19000%
Time:   37.09 sec, Epoch:   10, Testing error: 2.92000%
Time:   41.19 sec, Epoch:   11, Testing error: 2.76000%
Time:   45.30 sec, Epoch:   12, Testing error: 2.63000%
Time:   49.41 sec, Epoch:   13, Testing error: 2.48000%
Time:   53.52 sec, Epoch:   14, Testing error: 2.76000%
Time:   57.62 sec, Epoch:   15, Testing error: 2.42000%
Time:   61.72 sec, Epoch:   16, Testing error: 2.62000%
Time:   65.83 sec, Epoch:   17, Testing error: 2.42000%
Time:   69.93 sec, Epoch:   18, Testing error: 2.46000%
Time:   74.04 sec, Epoch:   19, Testing error: 2.53000%
Time:   78.14 sec, Epoch:   20, Testing error: 2.31000%
Time:   82.25 sec, Epoch:   21, Testing error: 2.57000%
Time:   86.35 sec, Epoch:   22, Testing error: 2.60000%
Time:   90.45 sec, Epoch:   23, Testing error: 2.34000%
Time:   94.56 sec, Epoch:   24, Testing error: 2.46000%
Time:   98.66 sec, Epoch:   25, Testing error: 2.52000%
Time:  102.77 sec, Epoch:   26, Testing error: 2.34000%
Time:  106.87 sec, Epoch:   27, Testing error: 2.47000%
Time:  110.99 sec, Epoch:   28, Testing error: 2.30000%
Time:  115.09 sec, Epoch:   29, Testing error: 2.39000%
Time:  119.20 sec, Epoch:   30, Testing error: 2.15000%
Time:  123.30 sec, Epoch:   31, Testing error: 2.29000%
Time:  127.41 sec, Epoch:   32, Testing error: 2.45000%
Time:  131.51 sec, Epoch:   33, Testing error: 2.44000%
Time:  135.62 sec, Epoch:   34, Testing error: 2.24000%
Time:  139.73 sec, Epoch:   35, Testing error: 2.20000%
Time:  143.83 sec, Epoch:   36, Testing error: 2.36000%
Time:  147.94 sec, Epoch:   37, Testing error: 2.17000%
Time:  152.06 sec, Epoch:   38, Testing error: 2.33000%
Time:  156.22 sec, Epoch:   39, Testing error: 2.18000%
Time:  160.34 sec, Epoch:   40, Testing error: 2.28000%
Time:  164.45 sec, Epoch:   41, Testing error: 2.11000%
Time:  168.56 sec, Epoch:   42, Testing error: 2.29000%
Time:  172.67 sec, Epoch:   43, Testing error: 2.26000%
Time:  176.78 sec, Epoch:   44, Testing error: 2.16000%
Time:  180.89 sec, Epoch:   45, Testing error: 2.40000%
Time:  185.01 sec, Epoch:   46, Testing error: 2.16000%
Time:  189.11 sec, Epoch:   47, Testing error: 2.10000%
Time:  193.25 sec, Epoch:   48, Testing error: 2.08000%
Time:  197.44 sec, Epoch:   49, Testing error: 2.12000%
Time:  201.57 sec, Epoch:   50, Testing error: 2.25000%
Time:  205.74 sec, Epoch:   51, Testing error: 2.25000%
Time:  209.85 sec, Epoch:   52, Testing error: 2.07000%
Time:  213.95 sec, Epoch:   53, Testing error: 2.09000%
Time:  218.05 sec, Epoch:   54, Testing error: 2.11000%
Time:  222.15 sec, Epoch:   55, Testing error: 1.98000%
Time:  226.29 sec, Epoch:   56, Testing error: 2.01000%
Time:  230.41 sec, Epoch:   57, Testing error: 2.09000%
Time:  234.55 sec, Epoch:   58, Testing error: 1.92000%
Time:  238.68 sec, Epoch:   59, Testing error: 1.96000%
Time:  242.82 sec, Epoch:   60, Testing error: 1.95000%
Time:  246.94 sec, Epoch:   61, Testing error: 2.05000%
Time:  251.06 sec, Epoch:   62, Testing error: 2.06000%
Time:  255.17 sec, Epoch:   63, Testing error: 1.99000%
Time:  259.29 sec, Epoch:   64, Testing error: 2.06000%
Time:  263.40 sec, Epoch:   65, Testing error: 2.34000%
Time:  267.57 sec, Epoch:   66, Testing error: 2.06000%
Time:  271.68 sec, Epoch:   67, Testing error: 2.08000%
Time:  275.79 sec, Epoch:   68, Testing error: 2.18000%
Time:  279.89 sec, Epoch:   69, Testing error: 2.06000%
Time:  284.00 sec, Epoch:   70, Testing error: 2.19000%
Time:  288.10 sec, Epoch:   71, Testing error: 2.14000%
Time:  292.20 sec, Epoch:   72, Testing error: 2.10000%
Time:  296.31 sec, Epoch:   73, Testing error: 2.06000%
Time:  300.41 sec, Epoch:   74, Testing error: 2.01000%
Time:  304.52 sec, Epoch:   75, Testing error: 2.07000%
Time:  308.62 sec, Epoch:   76, Testing error: 2.05000%
Time:  312.72 sec, Epoch:   77, Testing error: 2.06000%
Time:  316.82 sec, Epoch:   78, Testing error: 2.09000%
Time:  320.92 sec, Epoch:   79, Testing error: 1.98000%
Time:  325.02 sec, Epoch:   80, Testing error: 1.95000%
Time:  329.13 sec, Epoch:   81, Testing error: 2.09000%
Time:  333.23 sec, Epoch:   82, Testing error: 2.04000%
Time:  337.34 sec, Epoch:   83, Testing error: 2.15000%
Time:  341.44 sec, Epoch:   84, Testing error: 2.02000%
Time:  345.54 sec, Epoch:   85, Testing error: 1.90000%
Time:  349.65 sec, Epoch:   86, Testing error: 2.11000%
Time:  353.75 sec, Epoch:   87, Testing error: 2.27000%
Time:  357.85 sec, Epoch:   88, Testing error: 1.96000%
Time:  361.96 sec, Epoch:   89, Testing error: 2.28000%
Time:  366.07 sec, Epoch:   90, Testing error: 1.94000%
Time:  370.18 sec, Epoch:   91, Testing error: 1.86000%
Time:  374.28 sec, Epoch:   92, Testing error: 2.03000%
Time:  378.41 sec, Epoch:   93, Testing error: 2.09000%
Time:  382.55 sec, Epoch:   94, Testing error: 2.15000%
Time:  386.67 sec, Epoch:   95, Testing error: 2.03000%
Time:  390.79 sec, Epoch:   96, Testing error: 1.90000%
Time:  394.90 sec, Epoch:   97, Testing error: 2.06000%
Time:  399.03 sec, Epoch:   98, Testing error: 2.01000%
Time:  403.15 sec, Epoch:   99, Testing error: 1.85000%
Time:  407.27 sec, Epoch:  100, Testing error: 2.00000%
Time:  411.37 sec, Epoch:  101, Testing error: 2.02000%
Time:  415.48 sec, Epoch:  102, Testing error: 2.15000%
Time:  419.58 sec, Epoch:  103, Testing error: 2.06000%
Time:  423.69 sec, Epoch:  104, Testing error: 1.98000%
Time:  427.80 sec, Epoch:  105, Testing error: 2.21000%
Time:  431.90 sec, Epoch:  106, Testing error: 1.97000%
Time:  436.01 sec, Epoch:  107, Testing error: 2.19000%
Time:  440.11 sec, Epoch:  108, Testing error: 2.15000%
Time:  444.22 sec, Epoch:  109, Testing error: 1.85000%
Time:  448.32 sec, Epoch:  110, Testing error: 1.95000%
Time:  452.41 sec, Epoch:  111, Testing error: 2.09000%
Time:  456.52 sec, Epoch:  112, Testing error: 1.95000%
Time:  460.62 sec, Epoch:  113, Testing error: 1.98000%
Time:  464.73 sec, Epoch:  114, Testing error: 1.94000%
Time:  468.84 sec, Epoch:  115, Testing error: 1.96000%
Time:  472.94 sec, Epoch:  116, Testing error: 1.95000%
Time:  477.03 sec, Epoch:  117, Testing error: 1.93000%
Time:  481.14 sec, Epoch:  118, Testing error: 1.98000%
Time:  485.24 sec, Epoch:  119, Testing error: 1.86000%
Time:  489.35 sec, Epoch:  120, Testing error: 1.98000%
Time:  493.46 sec, Epoch:  121, Testing error: 1.92000%
Time:  497.57 sec, Epoch:  122, Testing error: 1.89000%
Time:  501.71 sec, Epoch:  123, Testing error: 1.99000%
Time:  505.87 sec, Epoch:  124, Testing error: 1.91000%
Time:  509.97 sec, Epoch:  125, Testing error: 1.95000%
Time:  514.10 sec, Epoch:  126, Testing error: 1.91000%
Time:  518.20 sec, Epoch:  127, Testing error: 1.94000%
Time:  522.31 sec, Epoch:  128, Testing error: 1.94000%
Time:  526.41 sec, Epoch:  129, Testing error: 1.86000%
Time:  530.52 sec, Epoch:  130, Testing error: 2.06000%
Time:  534.64 sec, Epoch:  131, Testing error: 1.96000%
Time:  538.75 sec, Epoch:  132, Testing error: 2.16000%
Time:  542.85 sec, Epoch:  133, Testing error: 1.85000%
Time:  546.98 sec, Epoch:  134, Testing error: 2.05000%
Time:  551.12 sec, Epoch:  135, Testing error: 2.15000%
Time:  555.23 sec, Epoch:  136, Testing error: 2.01000%
Time:  559.33 sec, Epoch:  137, Testing error: 2.02000%
Time:  563.44 sec, Epoch:  138, Testing error: 1.82000%
Time:  567.56 sec, Epoch:  139, Testing error: 1.88000%
Time:  571.67 sec, Epoch:  140, Testing error: 1.77000%
Time:  575.76 sec, Epoch:  141, Testing error: 1.86000%
Time:  579.92 sec, Epoch:  142, Testing error: 2.12000%
Time:  584.10 sec, Epoch:  143, Testing error: 1.95000%
Time:  588.25 sec, Epoch:  144, Testing error: 1.95000%
Time:  592.36 sec, Epoch:  145, Testing error: 1.90000%
Time:  596.47 sec, Epoch:  146, Testing error: 1.84000%
Time:  600.57 sec, Epoch:  147, Testing error: 1.82000%
Time:  604.68 sec, Epoch:  148, Testing error: 1.83000%
Time:  608.80 sec, Epoch:  149, Testing error: 1.72000%
Time:  612.91 sec, Epoch:  150, Testing error: 1.91000%
Time:  617.01 sec, Epoch:  151, Testing error: 1.89000%
Time:  621.12 sec, Epoch:  152, Testing error: 1.85000%
Time:  625.22 sec, Epoch:  153, Testing error: 1.79000%
Time:  629.32 sec, Epoch:  154, Testing error: 1.92000%
Time:  633.41 sec, Epoch:  155, Testing error: 1.91000%
Time:  637.52 sec, Epoch:  156, Testing error: 1.98000%
Time:  641.63 sec, Epoch:  157, Testing error: 1.96000%
Time:  645.73 sec, Epoch:  158, Testing error: 1.87000%
Time:  649.83 sec, Epoch:  159, Testing error: 1.99000%
Time:  653.95 sec, Epoch:  160, Testing error: 1.99000%
Time:  658.06 sec, Epoch:  161, Testing error: 1.79000%
Time:  662.17 sec, Epoch:  162, Testing error: 1.84000%
Time:  666.29 sec, Epoch:  163, Testing error: 1.90000%
Time:  670.40 sec, Epoch:  164, Testing error: 1.90000%
Time:  674.52 sec, Epoch:  165, Testing error: 2.12000%
Time:  678.63 sec, Epoch:  166, Testing error: 1.93000%
Time:  682.74 sec, Epoch:  167, Testing error: 1.79000%
Time:  686.85 sec, Epoch:  168, Testing error: 1.94000%
Time:  690.96 sec, Epoch:  169, Testing error: 1.80000%
Time:  695.06 sec, Epoch:  170, Testing error: 1.85000%
Time:  699.17 sec, Epoch:  171, Testing error: 1.96000%
Time:  703.27 sec, Epoch:  172, Testing error: 1.90000%
Time:  707.37 sec, Epoch:  173, Testing error: 1.79000%
Time:  711.48 sec, Epoch:  174, Testing error: 1.95000%
Time:  715.58 sec, Epoch:  175, Testing error: 1.91000%
Time:  719.67 sec, Epoch:  176, Testing error: 1.92000%
Time:  723.76 sec, Epoch:  177, Testing error: 2.14000%
Time:  727.85 sec, Epoch:  178, Testing error: 1.96000%
Time:  731.94 sec, Epoch:  179, Testing error: 1.97000%
Time:  736.03 sec, Epoch:  180, Testing error: 1.84000%
Time:  740.13 sec, Epoch:  181, Testing error: 1.89000%
Time:  744.22 sec, Epoch:  182, Testing error: 1.81000%
Time:  748.31 sec, Epoch:  183, Testing error: 1.70000%
Time:  752.41 sec, Epoch:  184, Testing error: 1.78000%
Time:  756.50 sec, Epoch:  185, Testing error: 1.70000%
Time:  760.59 sec, Epoch:  186, Testing error: 1.80000%
Time:  764.68 sec, Epoch:  187, Testing error: 1.97000%
Time:  768.77 sec, Epoch:  188, Testing error: 2.01000%
Time:  772.86 sec, Epoch:  189, Testing error: 1.94000%
Time:  776.95 sec, Epoch:  190, Testing error: 1.96000%
Time:  781.04 sec, Epoch:  191, Testing error: 1.84000%
Time:  785.13 sec, Epoch:  192, Testing error: 1.74000%
Time:  789.22 sec, Epoch:  193, Testing error: 1.92000%
Time:  793.31 sec, Epoch:  194, Testing error: 1.85000%
Time:  797.40 sec, Epoch:  195, Testing error: 1.81000%
Time:  801.50 sec, Epoch:  196, Testing error: 1.88000%
Time:  805.60 sec, Epoch:  197, Testing error: 1.78000%
Time:  809.70 sec, Epoch:  198, Testing error: 1.93000%
Time:  813.79 sec, Epoch:  199, Testing error: 1.94000%
Time:  817.89 sec, Epoch:  200, Testing error: 1.77000%
Training completed after 821.98 seconds. 200 epochs at 0.24 epochs / second. Testing error: 1.77000%
