Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 5.00000%
Time:    1.94 sec, Epoch:    2, Testing error: 3.93000%
Time:    3.88 sec, Epoch:    3, Testing error: 3.44000%
Time:    5.81 sec, Epoch:    4, Testing error: 3.20000%
Time:    7.74 sec, Epoch:    5, Testing error: 3.03000%
Time:    9.68 sec, Epoch:    6, Testing error: 2.91000%
Time:   11.61 sec, Epoch:    7, Testing error: 2.79000%
Time:   13.54 sec, Epoch:    8, Testing error: 2.81000%
Time:   15.47 sec, Epoch:    9, Testing error: 2.73000%
Time:   17.41 sec, Epoch:   10, Testing error: 2.73000%
Time:   19.34 sec, Epoch:   11, Testing error: 2.70000%
Time:   21.27 sec, Epoch:   12, Testing error: 2.66000%
Time:   23.20 sec, Epoch:   13, Testing error: 2.59000%
Time:   25.14 sec, Epoch:   14, Testing error: 2.55000%
Time:   27.07 sec, Epoch:   15, Testing error: 2.61000%
Time:   29.01 sec, Epoch:   16, Testing error: 2.56000%
Time:   30.94 sec, Epoch:   17, Testing error: 2.54000%
Time:   32.88 sec, Epoch:   18, Testing error: 2.52000%
Time:   34.81 sec, Epoch:   19, Testing error: 2.56000%
Time:   36.74 sec, Epoch:   20, Testing error: 2.49000%
Time:   38.67 sec, Epoch:   21, Testing error: 2.51000%
Time:   40.61 sec, Epoch:   22, Testing error: 2.49000%
Time:   42.54 sec, Epoch:   23, Testing error: 2.49000%
Time:   44.48 sec, Epoch:   24, Testing error: 2.51000%
Time:   46.41 sec, Epoch:   25, Testing error: 2.48000%
Time:   48.34 sec, Epoch:   26, Testing error: 2.48000%
Time:   50.28 sec, Epoch:   27, Testing error: 2.48000%
Time:   52.21 sec, Epoch:   28, Testing error: 2.44000%
Time:   54.14 sec, Epoch:   29, Testing error: 2.46000%
Time:   56.07 sec, Epoch:   30, Testing error: 2.48000%
Time:   58.00 sec, Epoch:   31, Testing error: 2.47000%
Time:   59.94 sec, Epoch:   32, Testing error: 2.47000%
Time:   61.87 sec, Epoch:   33, Testing error: 2.45000%
Time:   63.80 sec, Epoch:   34, Testing error: 2.46000%
Time:   65.74 sec, Epoch:   35, Testing error: 2.46000%
Time:   67.68 sec, Epoch:   36, Testing error: 2.47000%
Time:   69.61 sec, Epoch:   37, Testing error: 2.46000%
Time:   71.54 sec, Epoch:   38, Testing error: 2.45000%
Time:   73.48 sec, Epoch:   39, Testing error: 2.48000%
Time:   75.41 sec, Epoch:   40, Testing error: 2.41000%
Time:   77.34 sec, Epoch:   41, Testing error: 2.47000%
Time:   79.27 sec, Epoch:   42, Testing error: 2.46000%
Time:   81.21 sec, Epoch:   43, Testing error: 2.44000%
Time:   83.14 sec, Epoch:   44, Testing error: 2.49000%
Time:   85.07 sec, Epoch:   45, Testing error: 2.46000%
Time:   87.00 sec, Epoch:   46, Testing error: 2.45000%
Time:   88.94 sec, Epoch:   47, Testing error: 2.47000%
Time:   90.87 sec, Epoch:   48, Testing error: 2.46000%
Time:   92.80 sec, Epoch:   49, Testing error: 2.49000%
Time:   94.73 sec, Epoch:   50, Testing error: 2.48000%
Time:   96.66 sec, Epoch:   51, Testing error: 2.48000%
Time:   98.60 sec, Epoch:   52, Testing error: 2.47000%
Time:  100.53 sec, Epoch:   53, Testing error: 2.47000%
Time:  102.46 sec, Epoch:   54, Testing error: 2.51000%
Time:  104.39 sec, Epoch:   55, Testing error: 2.49000%
Time:  106.33 sec, Epoch:   56, Testing error: 2.49000%
Time:  108.26 sec, Epoch:   57, Testing error: 2.49000%
Time:  110.19 sec, Epoch:   58, Testing error: 2.44000%
Time:  112.12 sec, Epoch:   59, Testing error: 2.47000%
Time:  114.06 sec, Epoch:   60, Testing error: 2.48000%
Time:  115.99 sec, Epoch:   61, Testing error: 2.44000%
Time:  117.92 sec, Epoch:   62, Testing error: 2.50000%
