Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 4.39000%
Time:    1.92 sec, Epoch:    2, Testing error: 3.32000%
Time:    3.83 sec, Epoch:    3, Testing error: 2.87000%
Time:    5.75 sec, Epoch:    4, Testing error: 2.42000%
Time:    7.66 sec, Epoch:    5, Testing error: 2.35000%
Time:    9.58 sec, Epoch:    6, Testing error: 2.24000%
Time:   11.49 sec, Epoch:    7, Testing error: 2.26000%
Time:   13.41 sec, Epoch:    8, Testing error: 2.22000%
Time:   15.32 sec, Epoch:    9, Testing error: 2.16000%
Time:   17.24 sec, Epoch:   10, Testing error: 2.10000%
Time:   19.15 sec, Epoch:   11, Testing error: 2.07000%
Time:   21.06 sec, Epoch:   12, Testing error: 2.02000%
Time:   22.98 sec, Epoch:   13, Testing error: 2.01000%
Time:   24.89 sec, Epoch:   14, Testing error: 1.94000%
Time:   26.81 sec, Epoch:   15, Testing error: 1.93000%
Time:   28.72 sec, Epoch:   16, Testing error: 1.95000%
Time:   30.64 sec, Epoch:   17, Testing error: 1.96000%
Time:   32.55 sec, Epoch:   18, Testing error: 1.91000%
Time:   34.47 sec, Epoch:   19, Testing error: 1.89000%
Time:   36.38 sec, Epoch:   20, Testing error: 1.86000%
Time:   38.30 sec, Epoch:   21, Testing error: 1.83000%
Time:   40.21 sec, Epoch:   22, Testing error: 1.84000%
Time:   42.13 sec, Epoch:   23, Testing error: 1.84000%
Time:   44.04 sec, Epoch:   24, Testing error: 1.83000%
Time:   45.96 sec, Epoch:   25, Testing error: 1.81000%
Time:   47.87 sec, Epoch:   26, Testing error: 1.82000%
Time:   49.78 sec, Epoch:   27, Testing error: 1.81000%
Time:   51.70 sec, Epoch:   28, Testing error: 1.81000%
Time:   53.61 sec, Epoch:   29, Testing error: 1.81000%
Time:   55.53 sec, Epoch:   30, Testing error: 1.79000%
Time:   57.44 sec, Epoch:   31, Testing error: 1.80000%
Time:   59.36 sec, Epoch:   32, Testing error: 1.78000%
Time:   61.27 sec, Epoch:   33, Testing error: 1.78000%
Time:   63.18 sec, Epoch:   34, Testing error: 1.77000%
Time:   65.10 sec, Epoch:   35, Testing error: 1.78000%
Time:   67.04 sec, Epoch:   36, Testing error: 1.76000%
Time:   68.95 sec, Epoch:   37, Testing error: 1.76000%
Time:   70.86 sec, Epoch:   38, Testing error: 1.76000%
Time:   72.78 sec, Epoch:   39, Testing error: 1.76000%
Time:   74.69 sec, Epoch:   40, Testing error: 1.76000%
Time:   76.61 sec, Epoch:   41, Testing error: 1.76000%
Time:   78.52 sec, Epoch:   42, Testing error: 1.76000%
Time:   80.44 sec, Epoch:   43, Testing error: 1.76000%
Time:   82.35 sec, Epoch:   44, Testing error: 1.76000%
Time:   84.26 sec, Epoch:   45, Testing error: 1.75000%
Time:   86.18 sec, Epoch:   46, Testing error: 1.75000%
Time:   88.09 sec, Epoch:   47, Testing error: 1.75000%
Time:   90.00 sec, Epoch:   48, Testing error: 1.74000%
Time:   91.92 sec, Epoch:   49, Testing error: 1.73000%
Time:   93.83 sec, Epoch:   50, Testing error: 1.73000%
Time:   95.74 sec, Epoch:   51, Testing error: 1.73000%
Time:   97.65 sec, Epoch:   52, Testing error: 1.72000%
Time:   99.57 sec, Epoch:   53, Testing error: 1.72000%
Time:  101.49 sec, Epoch:   54, Testing error: 1.74000%
Time:  103.40 sec, Epoch:   55, Testing error: 1.75000%
Time:  105.31 sec, Epoch:   56, Testing error: 1.74000%
Time:  107.23 sec, Epoch:   57, Testing error: 1.75000%
Time:  109.14 sec, Epoch:   58, Testing error: 1.76000%
Time:  111.05 sec, Epoch:   59, Testing error: 1.75000%
Time:  112.97 sec, Epoch:   60, Testing error: 1.77000%
Time:  114.88 sec, Epoch:   61, Testing error: 1.77000%
Time:  116.80 sec, Epoch:   62, Testing error: 1.77000%
Time:  118.71 sec, Epoch:   63, Testing error: 1.77000%
Time:  120.63 sec, Epoch:   64, Testing error: 1.77000%
Time:  122.54 sec, Epoch:   65, Testing error: 1.76000%
Time:  124.46 sec, Epoch:   66, Testing error: 1.76000%
Time:  126.37 sec, Epoch:   67, Testing error: 1.77000%
Time:  128.29 sec, Epoch:   68, Testing error: 1.76000%
Time:  130.21 sec, Epoch:   69, Testing error: 1.76000%
Time:  132.12 sec, Epoch:   70, Testing error: 1.76000%
Time:  134.03 sec, Epoch:   71, Testing error: 1.78000%
Time:  135.95 sec, Epoch:   72, Testing error: 1.77000%
Time:  137.86 sec, Epoch:   73, Testing error: 1.77000%
Time:  139.78 sec, Epoch:   74, Testing error: 1.75000%
Time:  141.69 sec, Epoch:   75, Testing error: 1.76000%
Time:  143.61 sec, Epoch:   76, Testing error: 1.75000%
Time:  145.52 sec, Epoch:   77, Testing error: 1.76000%
Time:  147.44 sec, Epoch:   78, Testing error: 1.76000%
Time:  149.35 sec, Epoch:   79, Testing error: 1.76000%
Time:  151.26 sec, Epoch:   80, Testing error: 1.76000%
Time:  153.18 sec, Epoch:   81, Testing error: 1.76000%
Time:  155.09 sec, Epoch:   82, Testing error: 1.76000%
Time:  157.01 sec, Epoch:   83, Testing error: 1.76000%
Time:  158.92 sec, Epoch:   84, Testing error: 1.76000%
Time:  160.84 sec, Epoch:   85, Testing error: 1.77000%
Time:  162.75 sec, Epoch:   86, Testing error: 1.76000%
Time:  164.66 sec, Epoch:   87, Testing error: 1.76000%
Time:  166.58 sec, Epoch:   88, Testing error: 1.76000%
Time:  168.49 sec, Epoch:   89, Testing error: 1.76000%
Time:  170.40 sec, Epoch:   90, Testing error: 1.76000%
Time:  172.32 sec, Epoch:   91, Testing error: 1.77000%
Time:  174.24 sec, Epoch:   92, Testing error: 1.77000%
Time:  176.15 sec, Epoch:   93, Testing error: 1.76000%
Time:  178.07 sec, Epoch:   94, Testing error: 1.77000%
Time:  179.98 sec, Epoch:   95, Testing error: 1.76000%
Time:  181.89 sec, Epoch:   96, Testing error: 1.76000%
Time:  183.81 sec, Epoch:   97, Testing error: 1.76000%
Time:  185.72 sec, Epoch:   98, Testing error: 1.76000%
Time:  187.64 sec, Epoch:   99, Testing error: 1.77000%
Time:  189.55 sec, Epoch:  100, Testing error: 1.77000%
Time:  191.47 sec, Epoch:  101, Testing error: 1.77000%
Time:  193.38 sec, Epoch:  102, Testing error: 1.77000%
Time:  195.29 sec, Epoch:  103, Testing error: 1.77000%
Time:  197.21 sec, Epoch:  104, Testing error: 1.77000%
Time:  199.12 sec, Epoch:  105, Testing error: 1.77000%
Time:  201.03 sec, Epoch:  106, Testing error: 1.77000%
Time:  202.95 sec, Epoch:  107, Testing error: 1.77000%
Time:  204.86 sec, Epoch:  108, Testing error: 1.77000%
Time:  206.77 sec, Epoch:  109, Testing error: 1.77000%
Time:  208.69 sec, Epoch:  110, Testing error: 1.77000%
Time:  210.61 sec, Epoch:  111, Testing error: 1.78000%
Time:  212.53 sec, Epoch:  112, Testing error: 1.78000%
Time:  214.45 sec, Epoch:  113, Testing error: 1.78000%
Time:  216.37 sec, Epoch:  114, Testing error: 1.78000%
Time:  218.29 sec, Epoch:  115, Testing error: 1.78000%
Time:  220.21 sec, Epoch:  116, Testing error: 1.78000%
Time:  222.12 sec, Epoch:  117, Testing error: 1.78000%
Time:  224.04 sec, Epoch:  118, Testing error: 1.78000%
Time:  225.96 sec, Epoch:  119, Testing error: 1.78000%
Time:  227.87 sec, Epoch:  120, Testing error: 1.78000%
Time:  229.79 sec, Epoch:  121, Testing error: 1.78000%
Time:  231.71 sec, Epoch:  122, Testing error: 1.77000%
Time:  233.63 sec, Epoch:  123, Testing error: 1.77000%
Time:  235.55 sec, Epoch:  124, Testing error: 1.77000%
Time:  237.46 sec, Epoch:  125, Testing error: 1.77000%
Time:  239.38 sec, Epoch:  126, Testing error: 1.77000%
Time:  241.30 sec, Epoch:  127, Testing error: 1.77000%
Time:  243.21 sec, Epoch:  128, Testing error: 1.77000%
Time:  245.13 sec, Epoch:  129, Testing error: 1.77000%
Time:  247.04 sec, Epoch:  130, Testing error: 1.77000%
Time:  248.96 sec, Epoch:  131, Testing error: 1.77000%
Time:  250.88 sec, Epoch:  132, Testing error: 1.77000%
Time:  252.79 sec, Epoch:  133, Testing error: 1.77000%
Time:  254.71 sec, Epoch:  134, Testing error: 1.76000%
Time:  256.62 sec, Epoch:  135, Testing error: 1.76000%
Time:  258.54 sec, Epoch:  136, Testing error: 1.75000%
Time:  260.46 sec, Epoch:  137, Testing error: 1.75000%
Time:  262.37 sec, Epoch:  138, Testing error: 1.75000%
Time:  264.28 sec, Epoch:  139, Testing error: 1.75000%
Time:  266.20 sec, Epoch:  140, Testing error: 1.75000%
Time:  268.12 sec, Epoch:  141, Testing error: 1.75000%
Time:  270.03 sec, Epoch:  142, Testing error: 1.75000%
Time:  271.95 sec, Epoch:  143, Testing error: 1.75000%
Time:  273.86 sec, Epoch:  144, Testing error: 1.75000%
Time:  275.78 sec, Epoch:  145, Testing error: 1.75000%
Time:  277.70 sec, Epoch:  146, Testing error: 1.75000%
Time:  279.61 sec, Epoch:  147, Testing error: 1.75000%
