Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 4.52000%
Time:    1.92 sec, Epoch:    2, Testing error: 3.25000%
Time:    3.83 sec, Epoch:    3, Testing error: 2.70000%
Time:    5.74 sec, Epoch:    4, Testing error: 2.51000%
Time:    7.65 sec, Epoch:    5, Testing error: 2.27000%
Time:    9.57 sec, Epoch:    6, Testing error: 2.14000%
Time:   11.49 sec, Epoch:    7, Testing error: 2.08000%
Time:   13.40 sec, Epoch:    8, Testing error: 2.02000%
Time:   15.31 sec, Epoch:    9, Testing error: 2.00000%
Time:   17.22 sec, Epoch:   10, Testing error: 1.94000%
Time:   19.13 sec, Epoch:   11, Testing error: 1.94000%
Time:   21.04 sec, Epoch:   12, Testing error: 2.00000%
Time:   22.95 sec, Epoch:   13, Testing error: 2.02000%
Time:   24.86 sec, Epoch:   14, Testing error: 1.97000%
Time:   26.77 sec, Epoch:   15, Testing error: 1.88000%
Time:   28.69 sec, Epoch:   16, Testing error: 1.80000%
Time:   30.60 sec, Epoch:   17, Testing error: 1.81000%
Time:   32.54 sec, Epoch:   18, Testing error: 1.77000%
Time:   34.46 sec, Epoch:   19, Testing error: 1.78000%
Time:   36.37 sec, Epoch:   20, Testing error: 1.77000%
Time:   38.28 sec, Epoch:   21, Testing error: 1.73000%
Time:   40.19 sec, Epoch:   22, Testing error: 1.71000%
Time:   42.10 sec, Epoch:   23, Testing error: 1.70000%
Time:   44.02 sec, Epoch:   24, Testing error: 1.71000%
Time:   45.93 sec, Epoch:   25, Testing error: 1.69000%
Time:   47.84 sec, Epoch:   26, Testing error: 1.67000%
Time:   49.75 sec, Epoch:   27, Testing error: 1.66000%
Time:   51.67 sec, Epoch:   28, Testing error: 1.66000%
Time:   53.58 sec, Epoch:   29, Testing error: 1.64000%
Time:   55.49 sec, Epoch:   30, Testing error: 1.65000%
Time:   57.40 sec, Epoch:   31, Testing error: 1.66000%
Time:   59.31 sec, Epoch:   32, Testing error: 1.65000%
Time:   61.24 sec, Epoch:   33, Testing error: 1.65000%
Time:   63.18 sec, Epoch:   34, Testing error: 1.66000%
Time:   65.10 sec, Epoch:   35, Testing error: 1.64000%
Time:   67.02 sec, Epoch:   36, Testing error: 1.65000%
Time:   68.93 sec, Epoch:   37, Testing error: 1.65000%
Time:   70.84 sec, Epoch:   38, Testing error: 1.65000%
Time:   72.75 sec, Epoch:   39, Testing error: 1.64000%
Time:   74.66 sec, Epoch:   40, Testing error: 1.64000%
Time:   76.56 sec, Epoch:   41, Testing error: 1.65000%
Time:   78.47 sec, Epoch:   42, Testing error: 1.65000%
Time:   80.39 sec, Epoch:   43, Testing error: 1.65000%
Time:   82.30 sec, Epoch:   44, Testing error: 1.64000%
Time:   84.21 sec, Epoch:   45, Testing error: 1.64000%
Time:   86.12 sec, Epoch:   46, Testing error: 1.66000%
Time:   88.03 sec, Epoch:   47, Testing error: 1.64000%
Time:   89.93 sec, Epoch:   48, Testing error: 1.65000%
Time:   91.84 sec, Epoch:   49, Testing error: 1.65000%
Time:   93.75 sec, Epoch:   50, Testing error: 1.64000%
Time:   95.66 sec, Epoch:   51, Testing error: 1.66000%
Time:   97.57 sec, Epoch:   52, Testing error: 1.66000%
Time:   99.48 sec, Epoch:   53, Testing error: 1.66000%
Time:  101.40 sec, Epoch:   54, Testing error: 1.64000%
Time:  103.31 sec, Epoch:   55, Testing error: 1.65000%
Time:  105.22 sec, Epoch:   56, Testing error: 1.64000%
Time:  107.13 sec, Epoch:   57, Testing error: 1.64000%
Time:  109.04 sec, Epoch:   58, Testing error: 1.66000%
Time:  110.95 sec, Epoch:   59, Testing error: 1.66000%
Time:  112.86 sec, Epoch:   60, Testing error: 1.66000%
Time:  114.76 sec, Epoch:   61, Testing error: 1.66000%
Time:  116.68 sec, Epoch:   62, Testing error: 1.67000%
Time:  118.59 sec, Epoch:   63, Testing error: 1.67000%
Time:  120.50 sec, Epoch:   64, Testing error: 1.67000%
Time:  122.41 sec, Epoch:   65, Testing error: 1.67000%
Time:  124.32 sec, Epoch:   66, Testing error: 1.67000%
Time:  126.22 sec, Epoch:   67, Testing error: 1.67000%
Time:  128.13 sec, Epoch:   68, Testing error: 1.67000%
Time:  130.05 sec, Epoch:   69, Testing error: 1.67000%
Time:  131.96 sec, Epoch:   70, Testing error: 1.67000%
Time:  133.87 sec, Epoch:   71, Testing error: 1.66000%
Time:  135.78 sec, Epoch:   72, Testing error: 1.66000%
Time:  137.69 sec, Epoch:   73, Testing error: 1.66000%
Time:  139.60 sec, Epoch:   74, Testing error: 1.66000%
Time:  141.51 sec, Epoch:   75, Testing error: 1.65000%
Time:  143.42 sec, Epoch:   76, Testing error: 1.65000%
Time:  145.33 sec, Epoch:   77, Testing error: 1.65000%
Time:  147.24 sec, Epoch:   78, Testing error: 1.65000%
Time:  149.15 sec, Epoch:   79, Testing error: 1.65000%
Time:  151.06 sec, Epoch:   80, Testing error: 1.65000%
Time:  152.97 sec, Epoch:   81, Testing error: 1.65000%
Time:  154.88 sec, Epoch:   82, Testing error: 1.65000%
Time:  156.79 sec, Epoch:   83, Testing error: 1.66000%
Time:  158.70 sec, Epoch:   84, Testing error: 1.65000%
Time:  160.61 sec, Epoch:   85, Testing error: 1.66000%
Time:  162.52 sec, Epoch:   86, Testing error: 1.66000%
Time:  164.43 sec, Epoch:   87, Testing error: 1.66000%
