Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 4.76000%
Time:    1.92 sec, Epoch:    2, Testing error: 3.49000%
Time:    3.83 sec, Epoch:    3, Testing error: 2.90000%
Time:    5.74 sec, Epoch:    4, Testing error: 2.57000%
Time:    7.65 sec, Epoch:    5, Testing error: 2.37000%
Time:    9.57 sec, Epoch:    6, Testing error: 2.31000%
Time:   11.48 sec, Epoch:    7, Testing error: 2.21000%
Time:   13.39 sec, Epoch:    8, Testing error: 2.18000%
Time:   15.30 sec, Epoch:    9, Testing error: 2.07000%
Time:   17.21 sec, Epoch:   10, Testing error: 2.05000%
Time:   19.12 sec, Epoch:   11, Testing error: 2.04000%
Time:   21.03 sec, Epoch:   12, Testing error: 1.99000%
Time:   22.94 sec, Epoch:   13, Testing error: 1.93000%
Time:   24.85 sec, Epoch:   14, Testing error: 1.91000%
Time:   26.76 sec, Epoch:   15, Testing error: 1.93000%
Time:   28.68 sec, Epoch:   16, Testing error: 1.93000%
Time:   30.59 sec, Epoch:   17, Testing error: 1.91000%
Time:   32.50 sec, Epoch:   18, Testing error: 1.90000%
Time:   34.41 sec, Epoch:   19, Testing error: 1.86000%
Time:   36.32 sec, Epoch:   20, Testing error: 1.83000%
Time:   38.23 sec, Epoch:   21, Testing error: 1.79000%
Time:   40.15 sec, Epoch:   22, Testing error: 1.75000%
Time:   42.07 sec, Epoch:   23, Testing error: 1.73000%
Time:   43.99 sec, Epoch:   24, Testing error: 1.70000%
Time:   45.90 sec, Epoch:   25, Testing error: 1.71000%
Time:   47.81 sec, Epoch:   26, Testing error: 1.72000%
Time:   49.73 sec, Epoch:   27, Testing error: 1.69000%
Time:   51.64 sec, Epoch:   28, Testing error: 1.71000%
Time:   53.55 sec, Epoch:   29, Testing error: 1.71000%
Time:   55.46 sec, Epoch:   30, Testing error: 1.68000%
Time:   57.37 sec, Epoch:   31, Testing error: 1.67000%
Time:   59.28 sec, Epoch:   32, Testing error: 1.68000%
Time:   61.19 sec, Epoch:   33, Testing error: 1.68000%
Time:   63.11 sec, Epoch:   34, Testing error: 1.70000%
Time:   65.02 sec, Epoch:   35, Testing error: 1.71000%
Time:   66.94 sec, Epoch:   36, Testing error: 1.70000%
Time:   68.85 sec, Epoch:   37, Testing error: 1.70000%
Time:   70.76 sec, Epoch:   38, Testing error: 1.70000%
Time:   72.67 sec, Epoch:   39, Testing error: 1.68000%
Time:   74.58 sec, Epoch:   40, Testing error: 1.68000%
Time:   76.49 sec, Epoch:   41, Testing error: 1.69000%
Time:   78.41 sec, Epoch:   42, Testing error: 1.68000%
Time:   80.32 sec, Epoch:   43, Testing error: 1.69000%
Time:   82.23 sec, Epoch:   44, Testing error: 1.69000%
Time:   84.14 sec, Epoch:   45, Testing error: 1.69000%
Time:   86.05 sec, Epoch:   46, Testing error: 1.70000%
Time:   87.97 sec, Epoch:   47, Testing error: 1.70000%
Time:   89.89 sec, Epoch:   48, Testing error: 1.72000%
Time:   91.80 sec, Epoch:   49, Testing error: 1.72000%
Time:   93.71 sec, Epoch:   50, Testing error: 1.72000%
Time:   95.62 sec, Epoch:   51, Testing error: 1.73000%
Time:   97.54 sec, Epoch:   52, Testing error: 1.73000%
Time:   99.45 sec, Epoch:   53, Testing error: 1.73000%
Time:  101.36 sec, Epoch:   54, Testing error: 1.73000%
Time:  103.27 sec, Epoch:   55, Testing error: 1.73000%
Time:  105.18 sec, Epoch:   56, Testing error: 1.72000%
Time:  107.10 sec, Epoch:   57, Testing error: 1.72000%
Time:  109.01 sec, Epoch:   58, Testing error: 1.73000%
Time:  110.92 sec, Epoch:   59, Testing error: 1.73000%
Time:  112.84 sec, Epoch:   60, Testing error: 1.74000%
Time:  114.75 sec, Epoch:   61, Testing error: 1.74000%
Time:  116.67 sec, Epoch:   62, Testing error: 1.74000%
Time:  118.58 sec, Epoch:   63, Testing error: 1.73000%
Time:  120.49 sec, Epoch:   64, Testing error: 1.74000%
Time:  122.41 sec, Epoch:   65, Testing error: 1.73000%
Time:  124.32 sec, Epoch:   66, Testing error: 1.73000%
Time:  126.23 sec, Epoch:   67, Testing error: 1.73000%
Time:  128.14 sec, Epoch:   68, Testing error: 1.73000%
Time:  130.05 sec, Epoch:   69, Testing error: 1.73000%
Time:  131.97 sec, Epoch:   70, Testing error: 1.73000%
Time:  133.88 sec, Epoch:   71, Testing error: 1.74000%
Time:  135.79 sec, Epoch:   72, Testing error: 1.74000%
