Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 4.83000%
Time:    1.93 sec, Epoch:    2, Testing error: 3.49000%
Time:    3.85 sec, Epoch:    3, Testing error: 2.91000%
Time:    5.78 sec, Epoch:    4, Testing error: 2.56000%
Time:    7.71 sec, Epoch:    5, Testing error: 2.38000%
Time:    9.63 sec, Epoch:    6, Testing error: 2.23000%
Time:   11.56 sec, Epoch:    7, Testing error: 2.19000%
Time:   13.48 sec, Epoch:    8, Testing error: 2.14000%
Time:   15.41 sec, Epoch:    9, Testing error: 2.15000%
Time:   17.33 sec, Epoch:   10, Testing error: 2.10000%
Time:   19.25 sec, Epoch:   11, Testing error: 2.07000%
Time:   21.18 sec, Epoch:   12, Testing error: 2.03000%
Time:   23.10 sec, Epoch:   13, Testing error: 2.01000%
Time:   25.03 sec, Epoch:   14, Testing error: 1.99000%
Time:   26.98 sec, Epoch:   15, Testing error: 2.02000%
Time:   28.91 sec, Epoch:   16, Testing error: 1.99000%
Time:   30.83 sec, Epoch:   17, Testing error: 1.96000%
Time:   32.75 sec, Epoch:   18, Testing error: 1.98000%
Time:   34.68 sec, Epoch:   19, Testing error: 1.96000%
Time:   36.60 sec, Epoch:   20, Testing error: 1.94000%
Time:   38.52 sec, Epoch:   21, Testing error: 1.92000%
Time:   40.45 sec, Epoch:   22, Testing error: 1.89000%
Time:   42.37 sec, Epoch:   23, Testing error: 1.92000%
Time:   44.30 sec, Epoch:   24, Testing error: 1.89000%
Time:   46.22 sec, Epoch:   25, Testing error: 1.90000%
Time:   48.14 sec, Epoch:   26, Testing error: 1.88000%
Time:   50.07 sec, Epoch:   27, Testing error: 1.87000%
Time:   51.99 sec, Epoch:   28, Testing error: 1.86000%
Time:   53.92 sec, Epoch:   29, Testing error: 1.85000%
Time:   55.85 sec, Epoch:   30, Testing error: 1.86000%
Time:   57.77 sec, Epoch:   31, Testing error: 1.83000%
Time:   59.70 sec, Epoch:   32, Testing error: 1.82000%
Time:   61.63 sec, Epoch:   33, Testing error: 1.79000%
Time:   63.55 sec, Epoch:   34, Testing error: 1.81000%
Time:   65.48 sec, Epoch:   35, Testing error: 1.80000%
Time:   67.40 sec, Epoch:   36, Testing error: 1.78000%
Time:   69.33 sec, Epoch:   37, Testing error: 1.75000%
Time:   71.25 sec, Epoch:   38, Testing error: 1.78000%
Time:   73.18 sec, Epoch:   39, Testing error: 1.78000%
Time:   75.10 sec, Epoch:   40, Testing error: 1.75000%
Time:   77.03 sec, Epoch:   41, Testing error: 1.77000%
Time:   78.95 sec, Epoch:   42, Testing error: 1.74000%
Time:   80.88 sec, Epoch:   43, Testing error: 1.74000%
Time:   82.80 sec, Epoch:   44, Testing error: 1.74000%
Time:   84.73 sec, Epoch:   45, Testing error: 1.74000%
Time:   86.65 sec, Epoch:   46, Testing error: 1.75000%
Time:   88.58 sec, Epoch:   47, Testing error: 1.76000%
Time:   90.50 sec, Epoch:   48, Testing error: 1.75000%
Time:   92.43 sec, Epoch:   49, Testing error: 1.75000%
Time:   94.35 sec, Epoch:   50, Testing error: 1.74000%
Time:   96.28 sec, Epoch:   51, Testing error: 1.74000%
Time:   98.20 sec, Epoch:   52, Testing error: 1.73000%
Time:  100.13 sec, Epoch:   53, Testing error: 1.74000%
Time:  102.05 sec, Epoch:   54, Testing error: 1.75000%
Time:  103.98 sec, Epoch:   55, Testing error: 1.75000%
Time:  105.90 sec, Epoch:   56, Testing error: 1.75000%
Time:  107.83 sec, Epoch:   57, Testing error: 1.74000%
Time:  109.75 sec, Epoch:   58, Testing error: 1.74000%
Time:  111.68 sec, Epoch:   59, Testing error: 1.76000%
Time:  113.61 sec, Epoch:   60, Testing error: 1.74000%
Time:  115.53 sec, Epoch:   61, Testing error: 1.77000%
Time:  117.46 sec, Epoch:   62, Testing error: 1.74000%
Time:  119.39 sec, Epoch:   63, Testing error: 1.74000%
Time:  121.31 sec, Epoch:   64, Testing error: 1.76000%
Time:  123.24 sec, Epoch:   65, Testing error: 1.75000%
Time:  125.16 sec, Epoch:   66, Testing error: 1.77000%
Time:  127.09 sec, Epoch:   67, Testing error: 1.75000%
Time:  129.01 sec, Epoch:   68, Testing error: 1.74000%
Time:  130.94 sec, Epoch:   69, Testing error: 1.73000%
Time:  132.87 sec, Epoch:   70, Testing error: 1.78000%
Time:  134.79 sec, Epoch:   71, Testing error: 1.75000%
Time:  136.72 sec, Epoch:   72, Testing error: 1.76000%
Time:  138.64 sec, Epoch:   73, Testing error: 1.73000%
Time:  140.57 sec, Epoch:   74, Testing error: 1.77000%
Time:  142.49 sec, Epoch:   75, Testing error: 1.76000%
Time:  144.42 sec, Epoch:   76, Testing error: 1.74000%
Time:  146.34 sec, Epoch:   77, Testing error: 1.77000%
Time:  148.27 sec, Epoch:   78, Testing error: 1.75000%
Time:  150.19 sec, Epoch:   79, Testing error: 1.75000%
Time:  152.12 sec, Epoch:   80, Testing error: 1.76000%
Time:  154.04 sec, Epoch:   81, Testing error: 1.75000%
Time:  155.97 sec, Epoch:   82, Testing error: 1.74000%
Time:  157.89 sec, Epoch:   83, Testing error: 1.77000%
Time:  159.82 sec, Epoch:   84, Testing error: 1.74000%
Time:  161.74 sec, Epoch:   85, Testing error: 1.73000%
Time:  163.66 sec, Epoch:   86, Testing error: 1.74000%
Time:  165.59 sec, Epoch:   87, Testing error: 1.77000%
Time:  167.51 sec, Epoch:   88, Testing error: 1.75000%
Time:  169.44 sec, Epoch:   89, Testing error: 1.76000%
Time:  171.36 sec, Epoch:   90, Testing error: 1.72000%
Time:  173.29 sec, Epoch:   91, Testing error: 1.76000%
Time:  175.22 sec, Epoch:   92, Testing error: 1.75000%
Time:  177.14 sec, Epoch:   93, Testing error: 1.75000%
Time:  179.07 sec, Epoch:   94, Testing error: 1.74000%
Time:  180.99 sec, Epoch:   95, Testing error: 1.73000%
Time:  182.92 sec, Epoch:   96, Testing error: 1.73000%
Time:  184.84 sec, Epoch:   97, Testing error: 1.75000%
Time:  186.77 sec, Epoch:   98, Testing error: 1.73000%
Time:  188.69 sec, Epoch:   99, Testing error: 1.72000%
Time:  190.62 sec, Epoch:  100, Testing error: 1.74000%
Time:  192.54 sec, Epoch:  101, Testing error: 1.74000%
Time:  194.47 sec, Epoch:  102, Testing error: 1.74000%
Time:  196.39 sec, Epoch:  103, Testing error: 1.73000%
Time:  198.32 sec, Epoch:  104, Testing error: 1.72000%
Time:  200.24 sec, Epoch:  105, Testing error: 1.73000%
Time:  202.18 sec, Epoch:  106, Testing error: 1.74000%
Time:  204.11 sec, Epoch:  107, Testing error: 1.73000%
Time:  206.03 sec, Epoch:  108, Testing error: 1.73000%
Time:  207.96 sec, Epoch:  109, Testing error: 1.72000%
Time:  209.88 sec, Epoch:  110, Testing error: 1.73000%
