Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 7.85000%
Time:    1.91 sec, Epoch:    2, Testing error: 5.14000%
Time:    3.81 sec, Epoch:    3, Testing error: 3.98000%
Time:    5.71 sec, Epoch:    4, Testing error: 3.37000%
Time:    7.62 sec, Epoch:    5, Testing error: 3.10000%
Time:    9.52 sec, Epoch:    6, Testing error: 2.81000%
Time:   11.43 sec, Epoch:    7, Testing error: 2.71000%
Time:   13.33 sec, Epoch:    8, Testing error: 2.60000%
Time:   15.24 sec, Epoch:    9, Testing error: 2.51000%
Time:   17.14 sec, Epoch:   10, Testing error: 2.42000%
Time:   19.05 sec, Epoch:   11, Testing error: 2.36000%
Time:   20.95 sec, Epoch:   12, Testing error: 2.36000%
Time:   22.85 sec, Epoch:   13, Testing error: 2.30000%
Time:   24.76 sec, Epoch:   14, Testing error: 2.27000%
Time:   26.66 sec, Epoch:   15, Testing error: 2.27000%
Time:   28.56 sec, Epoch:   16, Testing error: 2.23000%
Time:   30.47 sec, Epoch:   17, Testing error: 2.19000%
Time:   32.37 sec, Epoch:   18, Testing error: 2.17000%
Time:   34.28 sec, Epoch:   19, Testing error: 2.16000%
Time:   36.18 sec, Epoch:   20, Testing error: 2.12000%
Time:   38.08 sec, Epoch:   21, Testing error: 2.14000%
Time:   39.99 sec, Epoch:   22, Testing error: 2.14000%
Time:   41.90 sec, Epoch:   23, Testing error: 2.12000%
Time:   43.81 sec, Epoch:   24, Testing error: 2.08000%
Time:   45.71 sec, Epoch:   25, Testing error: 2.04000%
Time:   47.62 sec, Epoch:   26, Testing error: 2.05000%
Time:   49.52 sec, Epoch:   27, Testing error: 2.00000%
Time:   51.43 sec, Epoch:   28, Testing error: 1.95000%
Time:   53.33 sec, Epoch:   29, Testing error: 1.92000%
Time:   55.23 sec, Epoch:   30, Testing error: 1.91000%
Time:   57.13 sec, Epoch:   31, Testing error: 1.91000%
Time:   59.04 sec, Epoch:   32, Testing error: 1.89000%
Time:   60.94 sec, Epoch:   33, Testing error: 1.86000%
Time:   62.84 sec, Epoch:   34, Testing error: 1.86000%
Time:   64.74 sec, Epoch:   35, Testing error: 1.86000%
Time:   66.65 sec, Epoch:   36, Testing error: 1.86000%
Time:   68.55 sec, Epoch:   37, Testing error: 1.86000%
Time:   70.47 sec, Epoch:   38, Testing error: 1.84000%
Time:   72.37 sec, Epoch:   39, Testing error: 1.85000%
Time:   74.28 sec, Epoch:   40, Testing error: 1.85000%
Time:   76.18 sec, Epoch:   41, Testing error: 1.84000%
Time:   78.09 sec, Epoch:   42, Testing error: 1.82000%
Time:   79.99 sec, Epoch:   43, Testing error: 1.80000%
Time:   81.89 sec, Epoch:   44, Testing error: 1.79000%
Time:   83.80 sec, Epoch:   45, Testing error: 1.78000%
Time:   85.71 sec, Epoch:   46, Testing error: 1.77000%
Time:   87.61 sec, Epoch:   47, Testing error: 1.76000%
Time:   89.52 sec, Epoch:   48, Testing error: 1.76000%
Time:   91.42 sec, Epoch:   49, Testing error: 1.75000%
Time:   93.32 sec, Epoch:   50, Testing error: 1.75000%
Time:   95.23 sec, Epoch:   51, Testing error: 1.74000%
Time:   97.13 sec, Epoch:   52, Testing error: 1.75000%
Time:   99.03 sec, Epoch:   53, Testing error: 1.75000%
Time:  100.94 sec, Epoch:   54, Testing error: 1.75000%
Time:  102.84 sec, Epoch:   55, Testing error: 1.76000%
Time:  104.75 sec, Epoch:   56, Testing error: 1.76000%
Time:  106.65 sec, Epoch:   57, Testing error: 1.76000%
Time:  108.55 sec, Epoch:   58, Testing error: 1.76000%
Time:  110.46 sec, Epoch:   59, Testing error: 1.76000%
Time:  112.37 sec, Epoch:   60, Testing error: 1.76000%
Time:  114.28 sec, Epoch:   61, Testing error: 1.76000%
Time:  116.18 sec, Epoch:   62, Testing error: 1.76000%
Time:  118.09 sec, Epoch:   63, Testing error: 1.76000%
Time:  119.99 sec, Epoch:   64, Testing error: 1.75000%
Time:  121.90 sec, Epoch:   65, Testing error: 1.75000%
Time:  123.80 sec, Epoch:   66, Testing error: 1.75000%
Time:  125.71 sec, Epoch:   67, Testing error: 1.74000%
Time:  127.61 sec, Epoch:   68, Testing error: 1.73000%
Time:  129.52 sec, Epoch:   69, Testing error: 1.73000%
Time:  131.42 sec, Epoch:   70, Testing error: 1.73000%
Time:  133.33 sec, Epoch:   71, Testing error: 1.73000%
Time:  135.23 sec, Epoch:   72, Testing error: 1.73000%
Time:  137.14 sec, Epoch:   73, Testing error: 1.73000%
Time:  139.04 sec, Epoch:   74, Testing error: 1.73000%
Time:  140.95 sec, Epoch:   75, Testing error: 1.73000%
Time:  142.85 sec, Epoch:   76, Testing error: 1.73000%
Time:  144.76 sec, Epoch:   77, Testing error: 1.72000%
Time:  146.66 sec, Epoch:   78, Testing error: 1.73000%
Time:  148.57 sec, Epoch:   79, Testing error: 1.74000%
Time:  150.48 sec, Epoch:   80, Testing error: 1.74000%
Time:  152.38 sec, Epoch:   81, Testing error: 1.74000%
Time:  154.28 sec, Epoch:   82, Testing error: 1.73000%
Time:  156.19 sec, Epoch:   83, Testing error: 1.73000%
Time:  158.09 sec, Epoch:   84, Testing error: 1.73000%
Time:  159.99 sec, Epoch:   85, Testing error: 1.73000%
