Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 4.77000%
Time:    1.95 sec, Epoch:    2, Testing error: 3.43000%
Time:    3.89 sec, Epoch:    3, Testing error: 3.03000%
Time:    5.82 sec, Epoch:    4, Testing error: 2.74000%
Time:    7.76 sec, Epoch:    5, Testing error: 2.51000%
Time:    9.69 sec, Epoch:    6, Testing error: 2.42000%
Time:   11.63 sec, Epoch:    7, Testing error: 2.33000%
Time:   13.56 sec, Epoch:    8, Testing error: 2.23000%
Time:   15.50 sec, Epoch:    9, Testing error: 2.22000%
Time:   17.43 sec, Epoch:   10, Testing error: 2.15000%
Time:   19.37 sec, Epoch:   11, Testing error: 2.11000%
Time:   21.30 sec, Epoch:   12, Testing error: 2.08000%
Time:   23.24 sec, Epoch:   13, Testing error: 2.06000%
Time:   25.17 sec, Epoch:   14, Testing error: 2.06000%
Time:   27.11 sec, Epoch:   15, Testing error: 2.04000%
Time:   29.04 sec, Epoch:   16, Testing error: 2.04000%
Time:   30.98 sec, Epoch:   17, Testing error: 2.02000%
Time:   32.91 sec, Epoch:   18, Testing error: 2.02000%
Time:   34.85 sec, Epoch:   19, Testing error: 1.98000%
Time:   36.78 sec, Epoch:   20, Testing error: 1.99000%
Time:   38.72 sec, Epoch:   21, Testing error: 2.00000%
Time:   40.65 sec, Epoch:   22, Testing error: 1.97000%
Time:   42.59 sec, Epoch:   23, Testing error: 1.99000%
Time:   44.52 sec, Epoch:   24, Testing error: 1.99000%
Time:   46.46 sec, Epoch:   25, Testing error: 1.97000%
Time:   48.39 sec, Epoch:   26, Testing error: 2.00000%
Time:   50.33 sec, Epoch:   27, Testing error: 1.96000%
Time:   52.26 sec, Epoch:   28, Testing error: 1.97000%
Time:   54.20 sec, Epoch:   29, Testing error: 1.98000%
Time:   56.13 sec, Epoch:   30, Testing error: 1.97000%
Time:   58.07 sec, Epoch:   31, Testing error: 1.96000%
Time:   60.00 sec, Epoch:   32, Testing error: 1.97000%
Time:   61.93 sec, Epoch:   33, Testing error: 1.97000%
Time:   63.87 sec, Epoch:   34, Testing error: 1.97000%
Time:   65.81 sec, Epoch:   35, Testing error: 1.95000%
Time:   67.74 sec, Epoch:   36, Testing error: 1.93000%
Time:   69.68 sec, Epoch:   37, Testing error: 1.95000%
Time:   71.61 sec, Epoch:   38, Testing error: 1.92000%
Time:   73.54 sec, Epoch:   39, Testing error: 1.93000%
Time:   75.48 sec, Epoch:   40, Testing error: 1.91000%
Time:   77.41 sec, Epoch:   41, Testing error: 1.95000%
Time:   79.35 sec, Epoch:   42, Testing error: 1.94000%
Time:   81.29 sec, Epoch:   43, Testing error: 1.94000%
Time:   83.23 sec, Epoch:   44, Testing error: 1.93000%
Time:   85.16 sec, Epoch:   45, Testing error: 1.92000%
Time:   87.10 sec, Epoch:   46, Testing error: 1.94000%
Time:   89.03 sec, Epoch:   47, Testing error: 1.93000%
Time:   90.97 sec, Epoch:   48, Testing error: 1.90000%
Time:   92.90 sec, Epoch:   49, Testing error: 1.94000%
Time:   94.83 sec, Epoch:   50, Testing error: 1.92000%
Time:   96.77 sec, Epoch:   51, Testing error: 1.89000%
Time:   98.71 sec, Epoch:   52, Testing error: 1.95000%
Time:  100.64 sec, Epoch:   53, Testing error: 1.90000%
Time:  102.57 sec, Epoch:   54, Testing error: 1.91000%
Time:  104.51 sec, Epoch:   55, Testing error: 1.91000%
Time:  106.44 sec, Epoch:   56, Testing error: 1.90000%
Time:  108.37 sec, Epoch:   57, Testing error: 1.91000%
Time:  110.31 sec, Epoch:   58, Testing error: 1.88000%
Time:  112.24 sec, Epoch:   59, Testing error: 1.90000%
Time:  114.18 sec, Epoch:   60, Testing error: 1.87000%
Time:  116.11 sec, Epoch:   61, Testing error: 1.88000%
Time:  118.05 sec, Epoch:   62, Testing error: 1.94000%
Time:  119.98 sec, Epoch:   63, Testing error: 1.90000%
Time:  121.91 sec, Epoch:   64, Testing error: 1.93000%
Time:  123.85 sec, Epoch:   65, Testing error: 1.90000%
Time:  125.78 sec, Epoch:   66, Testing error: 1.91000%
Time:  127.72 sec, Epoch:   67, Testing error: 1.91000%
Time:  129.66 sec, Epoch:   68, Testing error: 1.91000%
Time:  131.59 sec, Epoch:   69, Testing error: 1.89000%
Time:  133.53 sec, Epoch:   70, Testing error: 1.94000%
Time:  135.46 sec, Epoch:   71, Testing error: 1.92000%
Time:  137.39 sec, Epoch:   72, Testing error: 1.91000%
Time:  139.32 sec, Epoch:   73, Testing error: 1.90000%
Time:  141.26 sec, Epoch:   74, Testing error: 1.91000%
Time:  143.19 sec, Epoch:   75, Testing error: 1.91000%
Time:  145.13 sec, Epoch:   76, Testing error: 1.94000%
Time:  147.06 sec, Epoch:   77, Testing error: 1.91000%
Time:  148.99 sec, Epoch:   78, Testing error: 1.92000%
Time:  150.93 sec, Epoch:   79, Testing error: 1.91000%
Time:  152.86 sec, Epoch:   80, Testing error: 1.92000%
Time:  154.79 sec, Epoch:   81, Testing error: 1.92000%
Time:  156.73 sec, Epoch:   82, Testing error: 1.90000%
Time:  158.66 sec, Epoch:   83, Testing error: 1.95000%
Time:  160.60 sec, Epoch:   84, Testing error: 1.90000%
Time:  162.54 sec, Epoch:   85, Testing error: 1.90000%
Time:  164.47 sec, Epoch:   86, Testing error: 1.92000%
Time:  166.41 sec, Epoch:   87, Testing error: 1.91000%
Time:  168.34 sec, Epoch:   88, Testing error: 1.90000%
Time:  170.27 sec, Epoch:   89, Testing error: 1.91000%
Time:  172.21 sec, Epoch:   90, Testing error: 1.89000%
Time:  174.14 sec, Epoch:   91, Testing error: 1.89000%
Time:  176.08 sec, Epoch:   92, Testing error: 1.90000%
Time:  178.01 sec, Epoch:   93, Testing error: 1.89000%
Time:  179.95 sec, Epoch:   94, Testing error: 1.89000%
Time:  181.88 sec, Epoch:   95, Testing error: 1.89000%
Time:  183.82 sec, Epoch:   96, Testing error: 1.86000%
Time:  185.75 sec, Epoch:   97, Testing error: 1.88000%
Time:  187.69 sec, Epoch:   98, Testing error: 1.87000%
Time:  189.62 sec, Epoch:   99, Testing error: 1.86000%
Time:  191.55 sec, Epoch:  100, Testing error: 1.87000%
Time:  193.49 sec, Epoch:  101, Testing error: 1.87000%
Time:  195.42 sec, Epoch:  102, Testing error: 1.85000%
Time:  197.36 sec, Epoch:  103, Testing error: 1.86000%
Time:  199.29 sec, Epoch:  104, Testing error: 1.80000%
Time:  201.22 sec, Epoch:  105, Testing error: 1.89000%
Time:  203.16 sec, Epoch:  106, Testing error: 1.82000%
Time:  205.09 sec, Epoch:  107, Testing error: 1.84000%
Time:  207.04 sec, Epoch:  108, Testing error: 1.84000%
Time:  208.97 sec, Epoch:  109, Testing error: 1.83000%
Time:  210.91 sec, Epoch:  110, Testing error: 1.82000%
Time:  212.84 sec, Epoch:  111, Testing error: 1.84000%
Time:  214.77 sec, Epoch:  112, Testing error: 1.81000%
Time:  216.70 sec, Epoch:  113, Testing error: 1.85000%
Time:  218.64 sec, Epoch:  114, Testing error: 1.83000%
