Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 4.50000%
Time:    1.93 sec, Epoch:    2, Testing error: 3.26000%
Time:    3.85 sec, Epoch:    3, Testing error: 2.78000%
Time:    5.78 sec, Epoch:    4, Testing error: 2.58000%
Time:    7.70 sec, Epoch:    5, Testing error: 2.42000%
Time:    9.62 sec, Epoch:    6, Testing error: 2.25000%
Time:   11.55 sec, Epoch:    7, Testing error: 2.20000%
Time:   13.47 sec, Epoch:    8, Testing error: 2.18000%
Time:   15.39 sec, Epoch:    9, Testing error: 2.16000%
Time:   17.32 sec, Epoch:   10, Testing error: 2.13000%
Time:   19.24 sec, Epoch:   11, Testing error: 2.12000%
Time:   21.17 sec, Epoch:   12, Testing error: 2.08000%
Time:   23.09 sec, Epoch:   13, Testing error: 2.06000%
Time:   25.01 sec, Epoch:   14, Testing error: 2.08000%
Time:   26.94 sec, Epoch:   15, Testing error: 2.04000%
Time:   28.86 sec, Epoch:   16, Testing error: 2.02000%
Time:   30.78 sec, Epoch:   17, Testing error: 1.99000%
Time:   32.71 sec, Epoch:   18, Testing error: 1.96000%
Time:   34.63 sec, Epoch:   19, Testing error: 1.96000%
Time:   36.55 sec, Epoch:   20, Testing error: 1.99000%
Time:   38.48 sec, Epoch:   21, Testing error: 1.95000%
Time:   40.40 sec, Epoch:   22, Testing error: 1.91000%
Time:   42.32 sec, Epoch:   23, Testing error: 1.95000%
Time:   44.25 sec, Epoch:   24, Testing error: 1.91000%
Time:   46.17 sec, Epoch:   25, Testing error: 1.90000%
Time:   48.09 sec, Epoch:   26, Testing error: 1.93000%
Time:   50.02 sec, Epoch:   27, Testing error: 1.90000%
Time:   51.94 sec, Epoch:   28, Testing error: 1.88000%
Time:   53.87 sec, Epoch:   29, Testing error: 1.88000%
Time:   55.79 sec, Epoch:   30, Testing error: 1.89000%
Time:   57.71 sec, Epoch:   31, Testing error: 1.84000%
Time:   59.64 sec, Epoch:   32, Testing error: 1.85000%
Time:   61.56 sec, Epoch:   33, Testing error: 1.86000%
Time:   63.49 sec, Epoch:   34, Testing error: 1.86000%
Time:   65.41 sec, Epoch:   35, Testing error: 1.86000%
Time:   67.33 sec, Epoch:   36, Testing error: 1.86000%
Time:   69.25 sec, Epoch:   37, Testing error: 1.85000%
Time:   71.18 sec, Epoch:   38, Testing error: 1.87000%
Time:   73.10 sec, Epoch:   39, Testing error: 1.84000%
Time:   75.02 sec, Epoch:   40, Testing error: 1.84000%
Time:   76.95 sec, Epoch:   41, Testing error: 1.84000%
Time:   78.87 sec, Epoch:   42, Testing error: 1.83000%
Time:   80.79 sec, Epoch:   43, Testing error: 1.84000%
Time:   82.72 sec, Epoch:   44, Testing error: 1.83000%
Time:   84.64 sec, Epoch:   45, Testing error: 1.83000%
Time:   86.56 sec, Epoch:   46, Testing error: 1.83000%
Time:   88.49 sec, Epoch:   47, Testing error: 1.84000%
Time:   90.41 sec, Epoch:   48, Testing error: 1.83000%
Time:   92.34 sec, Epoch:   49, Testing error: 1.80000%
Time:   94.26 sec, Epoch:   50, Testing error: 1.86000%
Time:   96.18 sec, Epoch:   51, Testing error: 1.79000%
Time:   98.11 sec, Epoch:   52, Testing error: 1.82000%
Time:  100.04 sec, Epoch:   53, Testing error: 1.83000%
Time:  101.97 sec, Epoch:   54, Testing error: 1.82000%
Time:  103.89 sec, Epoch:   55, Testing error: 1.81000%
Time:  105.82 sec, Epoch:   56, Testing error: 1.83000%
Time:  107.74 sec, Epoch:   57, Testing error: 1.81000%
Time:  109.66 sec, Epoch:   58, Testing error: 1.81000%
Time:  111.59 sec, Epoch:   59, Testing error: 1.79000%
Time:  113.51 sec, Epoch:   60, Testing error: 1.78000%
Time:  115.44 sec, Epoch:   61, Testing error: 1.78000%
Time:  117.36 sec, Epoch:   62, Testing error: 1.77000%
Time:  119.29 sec, Epoch:   63, Testing error: 1.77000%
Time:  121.21 sec, Epoch:   64, Testing error: 1.76000%
Time:  123.13 sec, Epoch:   65, Testing error: 1.75000%
Time:  125.06 sec, Epoch:   66, Testing error: 1.76000%
Time:  126.98 sec, Epoch:   67, Testing error: 1.76000%
Time:  128.90 sec, Epoch:   68, Testing error: 1.76000%
Time:  130.83 sec, Epoch:   69, Testing error: 1.76000%
Time:  132.75 sec, Epoch:   70, Testing error: 1.76000%
Time:  134.68 sec, Epoch:   71, Testing error: 1.76000%
Time:  136.60 sec, Epoch:   72, Testing error: 1.76000%
Time:  138.52 sec, Epoch:   73, Testing error: 1.77000%
Time:  140.45 sec, Epoch:   74, Testing error: 1.76000%
Time:  142.37 sec, Epoch:   75, Testing error: 1.77000%
Time:  144.29 sec, Epoch:   76, Testing error: 1.74000%
Time:  146.22 sec, Epoch:   77, Testing error: 1.76000%
Time:  148.15 sec, Epoch:   78, Testing error: 1.74000%
Time:  150.07 sec, Epoch:   79, Testing error: 1.76000%
Time:  151.99 sec, Epoch:   80, Testing error: 1.75000%
Time:  153.91 sec, Epoch:   81, Testing error: 1.74000%
Time:  155.84 sec, Epoch:   82, Testing error: 1.76000%
Time:  157.76 sec, Epoch:   83, Testing error: 1.77000%
Time:  159.68 sec, Epoch:   84, Testing error: 1.76000%
Time:  161.60 sec, Epoch:   85, Testing error: 1.74000%
Time:  163.53 sec, Epoch:   86, Testing error: 1.77000%
Time:  165.45 sec, Epoch:   87, Testing error: 1.77000%
Time:  167.38 sec, Epoch:   88, Testing error: 1.78000%
Time:  169.30 sec, Epoch:   89, Testing error: 1.75000%
Time:  171.22 sec, Epoch:   90, Testing error: 1.77000%
Time:  173.15 sec, Epoch:   91, Testing error: 1.76000%
Time:  175.07 sec, Epoch:   92, Testing error: 1.77000%
Time:  176.99 sec, Epoch:   93, Testing error: 1.77000%
Time:  178.91 sec, Epoch:   94, Testing error: 1.79000%
Time:  180.84 sec, Epoch:   95, Testing error: 1.75000%
Time:  182.76 sec, Epoch:   96, Testing error: 1.79000%
Time:  184.68 sec, Epoch:   97, Testing error: 1.79000%
Time:  186.61 sec, Epoch:   98, Testing error: 1.78000%
Time:  188.53 sec, Epoch:   99, Testing error: 1.78000%
Time:  190.45 sec, Epoch:  100, Testing error: 1.79000%
Time:  192.38 sec, Epoch:  101, Testing error: 1.78000%
Time:  194.30 sec, Epoch:  102, Testing error: 1.76000%
Time:  196.22 sec, Epoch:  103, Testing error: 1.79000%
Time:  198.15 sec, Epoch:  104, Testing error: 1.77000%
Time:  200.07 sec, Epoch:  105, Testing error: 1.77000%
Time:  201.99 sec, Epoch:  106, Testing error: 1.77000%
Time:  203.92 sec, Epoch:  107, Testing error: 1.78000%
Time:  205.84 sec, Epoch:  108, Testing error: 1.79000%
Time:  207.76 sec, Epoch:  109, Testing error: 1.77000%
Time:  209.69 sec, Epoch:  110, Testing error: 1.78000%
Time:  211.61 sec, Epoch:  111, Testing error: 1.80000%
Time:  213.53 sec, Epoch:  112, Testing error: 1.77000%
Time:  215.46 sec, Epoch:  113, Testing error: 1.78000%
Time:  217.38 sec, Epoch:  114, Testing error: 1.78000%
Time:  219.30 sec, Epoch:  115, Testing error: 1.77000%
Time:  221.22 sec, Epoch:  116, Testing error: 1.80000%
Time:  223.15 sec, Epoch:  117, Testing error: 1.78000%
Time:  225.07 sec, Epoch:  118, Testing error: 1.79000%
Time:  226.99 sec, Epoch:  119, Testing error: 1.80000%
Time:  228.92 sec, Epoch:  120, Testing error: 1.80000%
Time:  230.84 sec, Epoch:  121, Testing error: 1.77000%
Time:  232.76 sec, Epoch:  122, Testing error: 1.79000%
Time:  234.69 sec, Epoch:  123, Testing error: 1.80000%
Time:  236.61 sec, Epoch:  124, Testing error: 1.78000%
Time:  238.53 sec, Epoch:  125, Testing error: 1.76000%
Time:  240.46 sec, Epoch:  126, Testing error: 1.78000%
Time:  242.38 sec, Epoch:  127, Testing error: 1.78000%
Time:  244.32 sec, Epoch:  128, Testing error: 1.77000%
Time:  246.24 sec, Epoch:  129, Testing error: 1.79000%
Time:  248.16 sec, Epoch:  130, Testing error: 1.77000%
Time:  250.08 sec, Epoch:  131, Testing error: 1.75000%
Time:  252.01 sec, Epoch:  132, Testing error: 1.77000%
Time:  253.93 sec, Epoch:  133, Testing error: 1.76000%
Time:  255.85 sec, Epoch:  134, Testing error: 1.79000%
Time:  257.78 sec, Epoch:  135, Testing error: 1.77000%
Time:  259.70 sec, Epoch:  136, Testing error: 1.74000%
Time:  261.63 sec, Epoch:  137, Testing error: 1.79000%
Time:  263.55 sec, Epoch:  138, Testing error: 1.76000%
Time:  265.47 sec, Epoch:  139, Testing error: 1.77000%
Time:  267.40 sec, Epoch:  140, Testing error: 1.78000%
Time:  269.32 sec, Epoch:  141, Testing error: 1.75000%
Time:  271.24 sec, Epoch:  142, Testing error: 1.77000%
Time:  273.16 sec, Epoch:  143, Testing error: 1.79000%
Time:  275.09 sec, Epoch:  144, Testing error: 1.75000%
