Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 7.68000%
Time:    1.93 sec, Epoch:    2, Testing error: 5.06000%
Time:    3.84 sec, Epoch:    3, Testing error: 3.87000%
Time:    5.75 sec, Epoch:    4, Testing error: 3.35000%
Time:    7.67 sec, Epoch:    5, Testing error: 3.02000%
Time:    9.58 sec, Epoch:    6, Testing error: 2.72000%
Time:   11.49 sec, Epoch:    7, Testing error: 2.55000%
Time:   13.40 sec, Epoch:    8, Testing error: 2.52000%
Time:   15.32 sec, Epoch:    9, Testing error: 2.40000%
Time:   17.23 sec, Epoch:   10, Testing error: 2.32000%
Time:   19.15 sec, Epoch:   11, Testing error: 2.31000%
Time:   21.06 sec, Epoch:   12, Testing error: 2.25000%
Time:   22.97 sec, Epoch:   13, Testing error: 2.22000%
Time:   24.89 sec, Epoch:   14, Testing error: 2.22000%
Time:   26.80 sec, Epoch:   15, Testing error: 2.20000%
Time:   28.71 sec, Epoch:   16, Testing error: 2.22000%
Time:   30.63 sec, Epoch:   17, Testing error: 2.17000%
Time:   32.55 sec, Epoch:   18, Testing error: 2.19000%
Time:   34.46 sec, Epoch:   19, Testing error: 2.11000%
Time:   36.37 sec, Epoch:   20, Testing error: 2.09000%
Time:   38.28 sec, Epoch:   21, Testing error: 2.08000%
Time:   40.19 sec, Epoch:   22, Testing error: 2.05000%
Time:   42.10 sec, Epoch:   23, Testing error: 2.01000%
Time:   44.02 sec, Epoch:   24, Testing error: 2.04000%
Time:   45.93 sec, Epoch:   25, Testing error: 2.02000%
Time:   47.84 sec, Epoch:   26, Testing error: 2.03000%
Time:   49.75 sec, Epoch:   27, Testing error: 2.00000%
Time:   51.66 sec, Epoch:   28, Testing error: 1.97000%
Time:   53.58 sec, Epoch:   29, Testing error: 1.96000%
Time:   55.50 sec, Epoch:   30, Testing error: 1.94000%
Time:   57.41 sec, Epoch:   31, Testing error: 1.90000%
Time:   59.33 sec, Epoch:   32, Testing error: 1.88000%
Time:   61.24 sec, Epoch:   33, Testing error: 1.88000%
Time:   63.16 sec, Epoch:   34, Testing error: 1.87000%
Time:   65.07 sec, Epoch:   35, Testing error: 1.85000%
Time:   66.99 sec, Epoch:   36, Testing error: 1.84000%
Time:   68.90 sec, Epoch:   37, Testing error: 1.85000%
Time:   70.81 sec, Epoch:   38, Testing error: 1.85000%
Time:   72.73 sec, Epoch:   39, Testing error: 1.85000%
Time:   74.64 sec, Epoch:   40, Testing error: 1.86000%
Time:   76.56 sec, Epoch:   41, Testing error: 1.85000%
Time:   78.48 sec, Epoch:   42, Testing error: 1.84000%
Time:   80.39 sec, Epoch:   43, Testing error: 1.82000%
Time:   82.30 sec, Epoch:   44, Testing error: 1.81000%
Time:   84.21 sec, Epoch:   45, Testing error: 1.78000%
Time:   86.12 sec, Epoch:   46, Testing error: 1.78000%
Time:   88.03 sec, Epoch:   47, Testing error: 1.78000%
Time:   89.94 sec, Epoch:   48, Testing error: 1.78000%
Time:   91.86 sec, Epoch:   49, Testing error: 1.78000%
Time:   93.77 sec, Epoch:   50, Testing error: 1.76000%
Time:   95.68 sec, Epoch:   51, Testing error: 1.77000%
Time:   97.59 sec, Epoch:   52, Testing error: 1.77000%
Time:   99.50 sec, Epoch:   53, Testing error: 1.77000%
Time:  101.42 sec, Epoch:   54, Testing error: 1.77000%
Time:  103.34 sec, Epoch:   55, Testing error: 1.77000%
Time:  105.25 sec, Epoch:   56, Testing error: 1.77000%
Time:  107.16 sec, Epoch:   57, Testing error: 1.77000%
Time:  109.07 sec, Epoch:   58, Testing error: 1.77000%
Time:  110.98 sec, Epoch:   59, Testing error: 1.77000%
Time:  112.89 sec, Epoch:   60, Testing error: 1.77000%
Time:  114.80 sec, Epoch:   61, Testing error: 1.77000%
Time:  116.72 sec, Epoch:   62, Testing error: 1.77000%
Time:  118.63 sec, Epoch:   63, Testing error: 1.77000%
Time:  120.54 sec, Epoch:   64, Testing error: 1.77000%
Time:  122.46 sec, Epoch:   65, Testing error: 1.77000%
Time:  124.37 sec, Epoch:   66, Testing error: 1.77000%
Time:  126.28 sec, Epoch:   67, Testing error: 1.77000%
Time:  128.19 sec, Epoch:   68, Testing error: 1.77000%
Time:  130.10 sec, Epoch:   69, Testing error: 1.77000%
Time:  132.01 sec, Epoch:   70, Testing error: 1.77000%
Time:  133.92 sec, Epoch:   71, Testing error: 1.77000%
Time:  135.83 sec, Epoch:   72, Testing error: 1.77000%
Time:  137.74 sec, Epoch:   73, Testing error: 1.77000%
Time:  139.66 sec, Epoch:   74, Testing error: 1.77000%
Time:  141.57 sec, Epoch:   75, Testing error: 1.77000%
Time:  143.49 sec, Epoch:   76, Testing error: 1.77000%
Time:  145.40 sec, Epoch:   77, Testing error: 1.77000%
Time:  147.31 sec, Epoch:   78, Testing error: 1.77000%
Time:  149.22 sec, Epoch:   79, Testing error: 1.77000%
Time:  151.13 sec, Epoch:   80, Testing error: 1.77000%
Time:  153.04 sec, Epoch:   81, Testing error: 1.77000%
Time:  154.95 sec, Epoch:   82, Testing error: 1.77000%
Time:  156.86 sec, Epoch:   83, Testing error: 1.77000%
Time:  158.77 sec, Epoch:   84, Testing error: 1.77000%
Time:  160.68 sec, Epoch:   85, Testing error: 1.77000%
Time:  162.60 sec, Epoch:   86, Testing error: 1.77000%
Time:  164.51 sec, Epoch:   87, Testing error: 1.77000%
Time:  166.42 sec, Epoch:   88, Testing error: 1.77000%
Time:  168.34 sec, Epoch:   89, Testing error: 1.77000%
Time:  170.25 sec, Epoch:   90, Testing error: 1.77000%
Time:  172.16 sec, Epoch:   91, Testing error: 1.77000%
Time:  174.07 sec, Epoch:   92, Testing error: 1.75000%
