Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 5.64000%
Time:    4.14 sec, Epoch:    2, Testing error: 4.54000%
Time:    8.21 sec, Epoch:    3, Testing error: 3.97000%
Time:   12.29 sec, Epoch:    4, Testing error: 3.68000%
Time:   16.37 sec, Epoch:    5, Testing error: 3.21000%
Time:   20.44 sec, Epoch:    6, Testing error: 3.23000%
Time:   24.51 sec, Epoch:    7, Testing error: 2.87000%
Time:   28.58 sec, Epoch:    8, Testing error: 2.89000%
Time:   32.65 sec, Epoch:    9, Testing error: 2.86000%
Time:   36.72 sec, Epoch:   10, Testing error: 2.98000%
Time:   40.78 sec, Epoch:   11, Testing error: 2.88000%
Time:   44.85 sec, Epoch:   12, Testing error: 2.70000%
Time:   48.92 sec, Epoch:   13, Testing error: 2.79000%
Time:   52.99 sec, Epoch:   14, Testing error: 2.73000%
Time:   57.05 sec, Epoch:   15, Testing error: 2.72000%
Time:   61.12 sec, Epoch:   16, Testing error: 2.64000%
Time:   65.18 sec, Epoch:   17, Testing error: 2.76000%
Time:   69.25 sec, Epoch:   18, Testing error: 2.61000%
Time:   73.32 sec, Epoch:   19, Testing error: 2.42000%
Time:   77.38 sec, Epoch:   20, Testing error: 2.52000%
Time:   81.45 sec, Epoch:   21, Testing error: 2.48000%
Time:   85.51 sec, Epoch:   22, Testing error: 2.59000%
Time:   89.58 sec, Epoch:   23, Testing error: 2.60000%
Time:   93.64 sec, Epoch:   24, Testing error: 2.47000%
Time:   97.71 sec, Epoch:   25, Testing error: 2.39000%
Time:  101.77 sec, Epoch:   26, Testing error: 2.57000%
Time:  105.84 sec, Epoch:   27, Testing error: 2.40000%
Time:  109.92 sec, Epoch:   28, Testing error: 2.40000%
Time:  113.99 sec, Epoch:   29, Testing error: 2.27000%
Time:  118.06 sec, Epoch:   30, Testing error: 2.27000%
Time:  122.13 sec, Epoch:   31, Testing error: 2.37000%
Time:  126.21 sec, Epoch:   32, Testing error: 2.37000%
Time:  130.27 sec, Epoch:   33, Testing error: 2.47000%
Time:  134.34 sec, Epoch:   34, Testing error: 2.17000%
Time:  138.41 sec, Epoch:   35, Testing error: 2.36000%
Time:  142.50 sec, Epoch:   36, Testing error: 2.20000%
Time:  146.57 sec, Epoch:   37, Testing error: 2.43000%
Time:  150.64 sec, Epoch:   38, Testing error: 2.18000%
Time:  154.71 sec, Epoch:   39, Testing error: 2.35000%
Time:  158.78 sec, Epoch:   40, Testing error: 2.42000%
Time:  162.85 sec, Epoch:   41, Testing error: 2.25000%
Time:  166.92 sec, Epoch:   42, Testing error: 2.23000%
Time:  170.99 sec, Epoch:   43, Testing error: 2.26000%
Time:  175.05 sec, Epoch:   44, Testing error: 2.33000%
Time:  179.12 sec, Epoch:   45, Testing error: 2.22000%
Time:  183.19 sec, Epoch:   46, Testing error: 2.05000%
Time:  187.26 sec, Epoch:   47, Testing error: 2.19000%
Time:  191.33 sec, Epoch:   48, Testing error: 2.19000%
Time:  195.40 sec, Epoch:   49, Testing error: 2.33000%
Time:  199.47 sec, Epoch:   50, Testing error: 2.29000%
Time:  203.54 sec, Epoch:   51, Testing error: 2.21000%
Time:  207.61 sec, Epoch:   52, Testing error: 2.19000%
Time:  211.67 sec, Epoch:   53, Testing error: 2.00000%
Time:  215.74 sec, Epoch:   54, Testing error: 2.09000%
Time:  219.81 sec, Epoch:   55, Testing error: 2.20000%
Time:  223.88 sec, Epoch:   56, Testing error: 2.15000%
Time:  227.95 sec, Epoch:   57, Testing error: 2.10000%
Time:  232.02 sec, Epoch:   58, Testing error: 2.36000%
Time:  236.09 sec, Epoch:   59, Testing error: 2.49000%
Time:  240.16 sec, Epoch:   60, Testing error: 2.27000%
Time:  244.23 sec, Epoch:   61, Testing error: 2.30000%
Time:  248.29 sec, Epoch:   62, Testing error: 2.03000%
Time:  252.36 sec, Epoch:   63, Testing error: 2.06000%
Time:  256.42 sec, Epoch:   64, Testing error: 2.17000%
Time:  260.49 sec, Epoch:   65, Testing error: 1.97000%
Time:  264.56 sec, Epoch:   66, Testing error: 2.18000%
Time:  268.63 sec, Epoch:   67, Testing error: 2.07000%
Time:  272.70 sec, Epoch:   68, Testing error: 2.09000%
Time:  276.76 sec, Epoch:   69, Testing error: 2.10000%
Time:  280.83 sec, Epoch:   70, Testing error: 2.02000%
Time:  284.90 sec, Epoch:   71, Testing error: 2.22000%
Time:  288.96 sec, Epoch:   72, Testing error: 2.04000%
Time:  293.02 sec, Epoch:   73, Testing error: 2.02000%
Time:  297.09 sec, Epoch:   74, Testing error: 1.93000%
Time:  301.15 sec, Epoch:   75, Testing error: 2.14000%
Time:  305.22 sec, Epoch:   76, Testing error: 1.99000%
Time:  309.28 sec, Epoch:   77, Testing error: 2.09000%
Time:  313.35 sec, Epoch:   78, Testing error: 1.96000%
Time:  317.41 sec, Epoch:   79, Testing error: 1.87000%
Time:  321.47 sec, Epoch:   80, Testing error: 2.15000%
Time:  325.54 sec, Epoch:   81, Testing error: 2.23000%
Time:  329.61 sec, Epoch:   82, Testing error: 2.05000%
Time:  333.67 sec, Epoch:   83, Testing error: 2.04000%
Time:  337.74 sec, Epoch:   84, Testing error: 1.97000%
Time:  341.80 sec, Epoch:   85, Testing error: 2.01000%
Time:  345.87 sec, Epoch:   86, Testing error: 1.96000%
Time:  349.93 sec, Epoch:   87, Testing error: 2.10000%
Time:  354.00 sec, Epoch:   88, Testing error: 2.04000%
Time:  358.06 sec, Epoch:   89, Testing error: 1.96000%
Time:  362.13 sec, Epoch:   90, Testing error: 2.21000%
Time:  366.19 sec, Epoch:   91, Testing error: 2.02000%
Time:  370.26 sec, Epoch:   92, Testing error: 1.82000%
Time:  374.32 sec, Epoch:   93, Testing error: 2.36000%
Time:  378.39 sec, Epoch:   94, Testing error: 2.04000%
Time:  382.45 sec, Epoch:   95, Testing error: 1.96000%
Time:  386.52 sec, Epoch:   96, Testing error: 1.80000%
Time:  390.59 sec, Epoch:   97, Testing error: 2.04000%
Time:  394.65 sec, Epoch:   98, Testing error: 1.96000%
Time:  398.72 sec, Epoch:   99, Testing error: 1.99000%
Time:  402.78 sec, Epoch:  100, Testing error: 1.99000%
Time:  406.85 sec, Epoch:  101, Testing error: 2.02000%
Time:  410.91 sec, Epoch:  102, Testing error: 1.95000%
Time:  414.98 sec, Epoch:  103, Testing error: 1.93000%
Time:  419.04 sec, Epoch:  104, Testing error: 1.88000%
Time:  423.11 sec, Epoch:  105, Testing error: 1.99000%
Time:  427.17 sec, Epoch:  106, Testing error: 1.94000%
Time:  431.24 sec, Epoch:  107, Testing error: 1.96000%
Time:  435.30 sec, Epoch:  108, Testing error: 2.01000%
Time:  439.37 sec, Epoch:  109, Testing error: 1.90000%
Time:  443.43 sec, Epoch:  110, Testing error: 1.92000%
Time:  447.50 sec, Epoch:  111, Testing error: 1.99000%
Time:  451.57 sec, Epoch:  112, Testing error: 1.94000%
Time:  455.63 sec, Epoch:  113, Testing error: 1.82000%
Time:  459.70 sec, Epoch:  114, Testing error: 2.02000%
Time:  463.76 sec, Epoch:  115, Testing error: 1.92000%
Time:  467.83 sec, Epoch:  116, Testing error: 1.98000%
Time:  471.89 sec, Epoch:  117, Testing error: 1.93000%
Time:  475.96 sec, Epoch:  118, Testing error: 2.14000%
Time:  480.02 sec, Epoch:  119, Testing error: 2.03000%
Time:  484.09 sec, Epoch:  120, Testing error: 2.03000%
Time:  488.16 sec, Epoch:  121, Testing error: 1.96000%
Time:  492.22 sec, Epoch:  122, Testing error: 1.88000%
Time:  496.29 sec, Epoch:  123, Testing error: 1.92000%
Time:  500.35 sec, Epoch:  124, Testing error: 1.97000%
Time:  504.42 sec, Epoch:  125, Testing error: 1.97000%
Time:  508.48 sec, Epoch:  126, Testing error: 2.03000%
Time:  512.55 sec, Epoch:  127, Testing error: 1.98000%
Time:  516.61 sec, Epoch:  128, Testing error: 1.93000%
Time:  520.68 sec, Epoch:  129, Testing error: 1.93000%
Time:  524.75 sec, Epoch:  130, Testing error: 1.85000%
Time:  528.79 sec, Epoch:  131, Testing error: 1.95000%
Time:  532.84 sec, Epoch:  132, Testing error: 2.14000%
Time:  536.88 sec, Epoch:  133, Testing error: 2.01000%
Time:  540.92 sec, Epoch:  134, Testing error: 2.06000%
Time:  544.96 sec, Epoch:  135, Testing error: 1.83000%
Time:  549.00 sec, Epoch:  136, Testing error: 1.87000%
Time:  553.04 sec, Epoch:  137, Testing error: 1.82000%
Time:  557.09 sec, Epoch:  138, Testing error: 1.99000%
Time:  561.12 sec, Epoch:  139, Testing error: 2.03000%
Time:  565.17 sec, Epoch:  140, Testing error: 1.90000%
Time:  569.21 sec, Epoch:  141, Testing error: 1.94000%
Time:  573.25 sec, Epoch:  142, Testing error: 1.99000%
Time:  577.29 sec, Epoch:  143, Testing error: 1.84000%
Time:  581.33 sec, Epoch:  144, Testing error: 1.87000%
Time:  585.38 sec, Epoch:  145, Testing error: 2.07000%
Time:  589.42 sec, Epoch:  146, Testing error: 1.95000%
Time:  593.46 sec, Epoch:  147, Testing error: 1.96000%
Time:  597.50 sec, Epoch:  148, Testing error: 1.99000%
Time:  601.54 sec, Epoch:  149, Testing error: 2.06000%
Time:  605.58 sec, Epoch:  150, Testing error: 1.98000%
Time:  609.62 sec, Epoch:  151, Testing error: 1.90000%
Time:  613.66 sec, Epoch:  152, Testing error: 1.85000%
Time:  617.70 sec, Epoch:  153, Testing error: 1.87000%
Time:  621.74 sec, Epoch:  154, Testing error: 1.78000%
Time:  625.79 sec, Epoch:  155, Testing error: 1.83000%
Time:  629.83 sec, Epoch:  156, Testing error: 2.03000%
Time:  633.87 sec, Epoch:  157, Testing error: 2.01000%
Time:  637.91 sec, Epoch:  158, Testing error: 1.92000%
Time:  641.95 sec, Epoch:  159, Testing error: 1.83000%
Time:  645.99 sec, Epoch:  160, Testing error: 1.81000%
Time:  650.03 sec, Epoch:  161, Testing error: 1.93000%
Time:  654.07 sec, Epoch:  162, Testing error: 1.98000%
Time:  658.11 sec, Epoch:  163, Testing error: 1.91000%
Time:  662.16 sec, Epoch:  164, Testing error: 1.95000%
Time:  666.21 sec, Epoch:  165, Testing error: 2.10000%
Time:  670.25 sec, Epoch:  166, Testing error: 1.95000%
Time:  674.30 sec, Epoch:  167, Testing error: 1.83000%
Time:  678.34 sec, Epoch:  168, Testing error: 1.88000%
Time:  682.38 sec, Epoch:  169, Testing error: 2.07000%
Time:  686.43 sec, Epoch:  170, Testing error: 1.93000%
Time:  690.47 sec, Epoch:  171, Testing error: 1.98000%
Time:  694.52 sec, Epoch:  172, Testing error: 1.90000%
Time:  698.57 sec, Epoch:  173, Testing error: 1.89000%
Time:  702.61 sec, Epoch:  174, Testing error: 2.08000%
Time:  706.66 sec, Epoch:  175, Testing error: 2.07000%
Time:  710.71 sec, Epoch:  176, Testing error: 1.94000%
Time:  714.75 sec, Epoch:  177, Testing error: 1.92000%
Time:  718.80 sec, Epoch:  178, Testing error: 1.92000%
Time:  722.84 sec, Epoch:  179, Testing error: 1.92000%
Time:  726.89 sec, Epoch:  180, Testing error: 2.03000%
Time:  730.93 sec, Epoch:  181, Testing error: 1.85000%
Time:  734.98 sec, Epoch:  182, Testing error: 1.86000%
Time:  739.02 sec, Epoch:  183, Testing error: 2.11000%
Time:  743.06 sec, Epoch:  184, Testing error: 1.81000%
Time:  747.11 sec, Epoch:  185, Testing error: 1.96000%
Time:  751.15 sec, Epoch:  186, Testing error: 1.87000%
Time:  755.20 sec, Epoch:  187, Testing error: 1.79000%
Time:  759.24 sec, Epoch:  188, Testing error: 1.97000%
Time:  763.29 sec, Epoch:  189, Testing error: 1.97000%
Time:  767.33 sec, Epoch:  190, Testing error: 1.78000%
Time:  771.37 sec, Epoch:  191, Testing error: 1.81000%
Time:  775.42 sec, Epoch:  192, Testing error: 1.79000%
Time:  779.46 sec, Epoch:  193, Testing error: 1.81000%
Time:  783.51 sec, Epoch:  194, Testing error: 1.91000%
Time:  787.55 sec, Epoch:  195, Testing error: 1.98000%
Time:  791.60 sec, Epoch:  196, Testing error: 1.97000%
Time:  795.64 sec, Epoch:  197, Testing error: 1.89000%
Time:  799.69 sec, Epoch:  198, Testing error: 1.84000%
Time:  803.73 sec, Epoch:  199, Testing error: 1.82000%
Time:  807.78 sec, Epoch:  200, Testing error: 1.75000%
Training completed after 811.82 seconds. 200 epochs at 0.25 epochs / second. Testing error: 1.75000%
