Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 4.43000%
Time:    1.94 sec, Epoch:    2, Testing error: 3.12000%
Time:    3.87 sec, Epoch:    3, Testing error: 2.74000%
Time:    5.80 sec, Epoch:    4, Testing error: 2.61000%
Time:    7.73 sec, Epoch:    5, Testing error: 2.38000%
Time:    9.67 sec, Epoch:    6, Testing error: 2.28000%
Time:   11.60 sec, Epoch:    7, Testing error: 2.21000%
Time:   13.53 sec, Epoch:    8, Testing error: 2.21000%
Time:   15.46 sec, Epoch:    9, Testing error: 2.17000%
Time:   17.39 sec, Epoch:   10, Testing error: 2.15000%
Time:   19.33 sec, Epoch:   11, Testing error: 2.10000%
Time:   21.26 sec, Epoch:   12, Testing error: 2.04000%
Time:   23.19 sec, Epoch:   13, Testing error: 2.02000%
Time:   25.12 sec, Epoch:   14, Testing error: 2.00000%
Time:   27.05 sec, Epoch:   15, Testing error: 1.97000%
Time:   28.99 sec, Epoch:   16, Testing error: 1.96000%
Time:   30.92 sec, Epoch:   17, Testing error: 1.95000%
Time:   32.85 sec, Epoch:   18, Testing error: 1.89000%
Time:   34.78 sec, Epoch:   19, Testing error: 1.84000%
Time:   36.71 sec, Epoch:   20, Testing error: 1.83000%
Time:   38.64 sec, Epoch:   21, Testing error: 1.82000%
Time:   40.58 sec, Epoch:   22, Testing error: 1.76000%
Time:   42.52 sec, Epoch:   23, Testing error: 1.80000%
Time:   44.45 sec, Epoch:   24, Testing error: 1.77000%
Time:   46.38 sec, Epoch:   25, Testing error: 1.77000%
Time:   48.32 sec, Epoch:   26, Testing error: 1.76000%
Time:   50.25 sec, Epoch:   27, Testing error: 1.78000%
Time:   52.18 sec, Epoch:   28, Testing error: 1.78000%
Time:   54.11 sec, Epoch:   29, Testing error: 1.78000%
Time:   56.04 sec, Epoch:   30, Testing error: 1.77000%
Time:   57.97 sec, Epoch:   31, Testing error: 1.76000%
Time:   59.91 sec, Epoch:   32, Testing error: 1.72000%
Time:   61.84 sec, Epoch:   33, Testing error: 1.72000%
Time:   63.77 sec, Epoch:   34, Testing error: 1.73000%
Time:   65.71 sec, Epoch:   35, Testing error: 1.73000%
Time:   67.64 sec, Epoch:   36, Testing error: 1.72000%
Time:   69.58 sec, Epoch:   37, Testing error: 1.71000%
Time:   71.51 sec, Epoch:   38, Testing error: 1.71000%
