Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 4.93000%
Time:    1.93 sec, Epoch:    2, Testing error: 3.78000%
Time:    3.85 sec, Epoch:    3, Testing error: 3.38000%
Time:    5.77 sec, Epoch:    4, Testing error: 3.16000%
Time:    7.70 sec, Epoch:    5, Testing error: 3.05000%
Time:    9.62 sec, Epoch:    6, Testing error: 2.96000%
Time:   11.56 sec, Epoch:    7, Testing error: 2.94000%
Time:   13.48 sec, Epoch:    8, Testing error: 2.81000%
Time:   15.40 sec, Epoch:    9, Testing error: 2.83000%
Time:   17.32 sec, Epoch:   10, Testing error: 2.78000%
Time:   19.24 sec, Epoch:   11, Testing error: 2.76000%
Time:   21.16 sec, Epoch:   12, Testing error: 2.75000%
Time:   23.08 sec, Epoch:   13, Testing error: 2.73000%
Time:   25.01 sec, Epoch:   14, Testing error: 2.72000%
Time:   26.93 sec, Epoch:   15, Testing error: 2.70000%
Time:   28.85 sec, Epoch:   16, Testing error: 2.66000%
Time:   30.78 sec, Epoch:   17, Testing error: 2.67000%
Time:   32.70 sec, Epoch:   18, Testing error: 2.66000%
Time:   34.62 sec, Epoch:   19, Testing error: 2.63000%
Time:   36.54 sec, Epoch:   20, Testing error: 2.64000%
Time:   38.46 sec, Epoch:   21, Testing error: 2.63000%
Time:   40.38 sec, Epoch:   22, Testing error: 2.64000%
Time:   42.30 sec, Epoch:   23, Testing error: 2.63000%
Time:   44.22 sec, Epoch:   24, Testing error: 2.65000%
Time:   46.14 sec, Epoch:   25, Testing error: 2.63000%
Time:   48.06 sec, Epoch:   26, Testing error: 2.66000%
Time:   49.97 sec, Epoch:   27, Testing error: 2.66000%
Time:   51.89 sec, Epoch:   28, Testing error: 2.66000%
Time:   53.81 sec, Epoch:   29, Testing error: 2.67000%
Time:   55.73 sec, Epoch:   30, Testing error: 2.68000%
Time:   57.66 sec, Epoch:   31, Testing error: 2.68000%
Time:   59.58 sec, Epoch:   32, Testing error: 2.68000%
Time:   61.50 sec, Epoch:   33, Testing error: 2.65000%
Time:   63.42 sec, Epoch:   34, Testing error: 2.67000%
Time:   65.34 sec, Epoch:   35, Testing error: 2.65000%
Time:   67.26 sec, Epoch:   36, Testing error: 2.66000%
Time:   69.18 sec, Epoch:   37, Testing error: 2.64000%
Time:   71.10 sec, Epoch:   38, Testing error: 2.66000%
Time:   73.02 sec, Epoch:   39, Testing error: 2.64000%
Time:   74.94 sec, Epoch:   40, Testing error: 2.65000%
Time:   76.86 sec, Epoch:   41, Testing error: 2.64000%
Time:   78.78 sec, Epoch:   42, Testing error: 2.63000%
Time:   80.71 sec, Epoch:   43, Testing error: 2.64000%
Time:   82.66 sec, Epoch:   44, Testing error: 2.64000%
Time:   84.59 sec, Epoch:   45, Testing error: 2.63000%
Time:   86.51 sec, Epoch:   46, Testing error: 2.65000%
Time:   88.43 sec, Epoch:   47, Testing error: 2.62000%
Time:   90.35 sec, Epoch:   48, Testing error: 2.62000%
Time:   92.27 sec, Epoch:   49, Testing error: 2.67000%
Time:   94.19 sec, Epoch:   50, Testing error: 2.62000%
Time:   96.11 sec, Epoch:   51, Testing error: 2.64000%
Time:   98.03 sec, Epoch:   52, Testing error: 2.64000%
Time:   99.95 sec, Epoch:   53, Testing error: 2.66000%
Time:  101.86 sec, Epoch:   54, Testing error: 2.65000%
Time:  103.78 sec, Epoch:   55, Testing error: 2.64000%
Time:  105.70 sec, Epoch:   56, Testing error: 2.64000%
Time:  107.62 sec, Epoch:   57, Testing error: 2.63000%
Time:  109.55 sec, Epoch:   58, Testing error: 2.67000%
Time:  111.47 sec, Epoch:   59, Testing error: 2.65000%
Time:  113.39 sec, Epoch:   60, Testing error: 2.61000%
Time:  115.31 sec, Epoch:   61, Testing error: 2.63000%
Time:  117.23 sec, Epoch:   62, Testing error: 2.62000%
Time:  119.14 sec, Epoch:   63, Testing error: 2.61000%
Time:  121.07 sec, Epoch:   64, Testing error: 2.63000%
Time:  122.98 sec, Epoch:   65, Testing error: 2.66000%
Time:  124.90 sec, Epoch:   66, Testing error: 2.63000%
Time:  126.82 sec, Epoch:   67, Testing error: 2.65000%
Time:  128.74 sec, Epoch:   68, Testing error: 2.61000%
Time:  130.67 sec, Epoch:   69, Testing error: 2.65000%
Time:  132.60 sec, Epoch:   70, Testing error: 2.63000%
Time:  134.51 sec, Epoch:   71, Testing error: 2.65000%
Time:  136.43 sec, Epoch:   72, Testing error: 2.62000%
Time:  138.35 sec, Epoch:   73, Testing error: 2.61000%
Time:  140.27 sec, Epoch:   74, Testing error: 2.66000%
