Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 4.61000%
Time:    1.92 sec, Epoch:    2, Testing error: 3.35000%
Time:    3.84 sec, Epoch:    3, Testing error: 2.86000%
Time:    5.76 sec, Epoch:    4, Testing error: 2.58000%
Time:    7.68 sec, Epoch:    5, Testing error: 2.31000%
Time:    9.60 sec, Epoch:    6, Testing error: 2.25000%
Time:   11.52 sec, Epoch:    7, Testing error: 2.18000%
Time:   13.44 sec, Epoch:    8, Testing error: 2.20000%
Time:   15.36 sec, Epoch:    9, Testing error: 2.15000%
Time:   17.28 sec, Epoch:   10, Testing error: 2.13000%
Time:   19.20 sec, Epoch:   11, Testing error: 2.04000%
Time:   21.13 sec, Epoch:   12, Testing error: 2.03000%
Time:   23.05 sec, Epoch:   13, Testing error: 1.99000%
Time:   24.97 sec, Epoch:   14, Testing error: 2.00000%
Time:   26.89 sec, Epoch:   15, Testing error: 2.00000%
Time:   28.81 sec, Epoch:   16, Testing error: 1.99000%
Time:   30.73 sec, Epoch:   17, Testing error: 1.99000%
Time:   32.65 sec, Epoch:   18, Testing error: 1.91000%
Time:   34.57 sec, Epoch:   19, Testing error: 1.88000%
Time:   36.49 sec, Epoch:   20, Testing error: 1.82000%
Time:   38.41 sec, Epoch:   21, Testing error: 1.80000%
Time:   40.33 sec, Epoch:   22, Testing error: 1.79000%
Time:   42.25 sec, Epoch:   23, Testing error: 1.76000%
Time:   44.17 sec, Epoch:   24, Testing error: 1.72000%
Time:   46.09 sec, Epoch:   25, Testing error: 1.73000%
Time:   48.02 sec, Epoch:   26, Testing error: 1.70000%
Time:   49.94 sec, Epoch:   27, Testing error: 1.72000%
Time:   51.86 sec, Epoch:   28, Testing error: 1.70000%
Time:   53.77 sec, Epoch:   29, Testing error: 1.70000%
Time:   55.69 sec, Epoch:   30, Testing error: 1.67000%
Time:   57.61 sec, Epoch:   31, Testing error: 1.67000%
Time:   59.56 sec, Epoch:   32, Testing error: 1.66000%
Time:   61.47 sec, Epoch:   33, Testing error: 1.67000%
Time:   63.39 sec, Epoch:   34, Testing error: 1.67000%
Time:   65.31 sec, Epoch:   35, Testing error: 1.66000%
Time:   67.23 sec, Epoch:   36, Testing error: 1.66000%
Time:   69.14 sec, Epoch:   37, Testing error: 1.66000%
Time:   71.06 sec, Epoch:   38, Testing error: 1.66000%
Time:   72.99 sec, Epoch:   39, Testing error: 1.66000%
Time:   74.91 sec, Epoch:   40, Testing error: 1.66000%
Time:   76.83 sec, Epoch:   41, Testing error: 1.66000%
Time:   78.75 sec, Epoch:   42, Testing error: 1.66000%
Time:   80.66 sec, Epoch:   43, Testing error: 1.64000%
Time:   82.58 sec, Epoch:   44, Testing error: 1.64000%
Time:   84.50 sec, Epoch:   45, Testing error: 1.64000%
Time:   86.42 sec, Epoch:   46, Testing error: 1.63000%
Time:   88.34 sec, Epoch:   47, Testing error: 1.63000%
Time:   90.26 sec, Epoch:   48, Testing error: 1.63000%
Time:   92.17 sec, Epoch:   49, Testing error: 1.64000%
Time:   94.10 sec, Epoch:   50, Testing error: 1.63000%
Time:   96.03 sec, Epoch:   51, Testing error: 1.63000%
Time:   97.94 sec, Epoch:   52, Testing error: 1.63000%
Time:   99.86 sec, Epoch:   53, Testing error: 1.63000%
Time:  101.78 sec, Epoch:   54, Testing error: 1.63000%
Time:  103.70 sec, Epoch:   55, Testing error: 1.61000%
Time:  105.62 sec, Epoch:   56, Testing error: 1.62000%
Time:  107.53 sec, Epoch:   57, Testing error: 1.62000%
Time:  109.45 sec, Epoch:   58, Testing error: 1.61000%
Time:  111.37 sec, Epoch:   59, Testing error: 1.61000%
Time:  113.29 sec, Epoch:   60, Testing error: 1.62000%
Time:  115.20 sec, Epoch:   61, Testing error: 1.62000%
Time:  117.12 sec, Epoch:   62, Testing error: 1.63000%
Time:  119.04 sec, Epoch:   63, Testing error: 1.62000%
Time:  120.96 sec, Epoch:   64, Testing error: 1.62000%
Time:  122.87 sec, Epoch:   65, Testing error: 1.62000%
Time:  124.79 sec, Epoch:   66, Testing error: 1.62000%
Time:  126.71 sec, Epoch:   67, Testing error: 1.62000%
Time:  128.63 sec, Epoch:   68, Testing error: 1.62000%
Time:  130.55 sec, Epoch:   69, Testing error: 1.62000%
Time:  132.46 sec, Epoch:   70, Testing error: 1.62000%
Time:  134.38 sec, Epoch:   71, Testing error: 1.62000%
Time:  136.30 sec, Epoch:   72, Testing error: 1.62000%
Time:  138.22 sec, Epoch:   73, Testing error: 1.62000%
Time:  140.13 sec, Epoch:   74, Testing error: 1.62000%
Time:  142.05 sec, Epoch:   75, Testing error: 1.62000%
Time:  143.97 sec, Epoch:   76, Testing error: 1.62000%
Time:  145.89 sec, Epoch:   77, Testing error: 1.63000%
Time:  147.81 sec, Epoch:   78, Testing error: 1.62000%
Time:  149.72 sec, Epoch:   79, Testing error: 1.63000%
Time:  151.64 sec, Epoch:   80, Testing error: 1.63000%
Time:  153.56 sec, Epoch:   81, Testing error: 1.63000%
Time:  155.48 sec, Epoch:   82, Testing error: 1.63000%
Time:  157.40 sec, Epoch:   83, Testing error: 1.63000%
Time:  159.31 sec, Epoch:   84, Testing error: 1.62000%
Time:  161.23 sec, Epoch:   85, Testing error: 1.62000%
Time:  163.15 sec, Epoch:   86, Testing error: 1.62000%
Time:  165.07 sec, Epoch:   87, Testing error: 1.62000%
Time:  166.98 sec, Epoch:   88, Testing error: 1.62000%
Time:  168.91 sec, Epoch:   89, Testing error: 1.63000%
Time:  170.83 sec, Epoch:   90, Testing error: 1.63000%
Time:  172.75 sec, Epoch:   91, Testing error: 1.63000%
Time:  174.67 sec, Epoch:   92, Testing error: 1.63000%
Time:  176.58 sec, Epoch:   93, Testing error: 1.63000%
Time:  178.50 sec, Epoch:   94, Testing error: 1.63000%
Time:  180.42 sec, Epoch:   95, Testing error: 1.63000%
Time:  182.34 sec, Epoch:   96, Testing error: 1.62000%
Time:  184.25 sec, Epoch:   97, Testing error: 1.63000%
Time:  186.17 sec, Epoch:   98, Testing error: 1.63000%
Time:  188.09 sec, Epoch:   99, Testing error: 1.62000%
Time:  190.01 sec, Epoch:  100, Testing error: 1.63000%
Time:  191.92 sec, Epoch:  101, Testing error: 1.62000%
Time:  193.84 sec, Epoch:  102, Testing error: 1.63000%
Time:  195.76 sec, Epoch:  103, Testing error: 1.62000%
Time:  197.68 sec, Epoch:  104, Testing error: 1.62000%
Time:  199.59 sec, Epoch:  105, Testing error: 1.62000%
Time:  201.51 sec, Epoch:  106, Testing error: 1.62000%
Time:  203.43 sec, Epoch:  107, Testing error: 1.62000%
Time:  205.35 sec, Epoch:  108, Testing error: 1.62000%
Time:  207.27 sec, Epoch:  109, Testing error: 1.62000%
Time:  209.18 sec, Epoch:  110, Testing error: 1.62000%
Time:  211.10 sec, Epoch:  111, Testing error: 1.62000%
Time:  213.02 sec, Epoch:  112, Testing error: 1.62000%
Time:  214.94 sec, Epoch:  113, Testing error: 1.62000%
Time:  216.86 sec, Epoch:  114, Testing error: 1.62000%
Time:  218.77 sec, Epoch:  115, Testing error: 1.63000%
Time:  220.69 sec, Epoch:  116, Testing error: 1.63000%
Time:  222.61 sec, Epoch:  117, Testing error: 1.64000%
Time:  224.53 sec, Epoch:  118, Testing error: 1.63000%
Time:  226.45 sec, Epoch:  119, Testing error: 1.64000%
