Loading dataset 'training' from file...
Loading dataset 'testing' from file...
Creating shared Theano dataset variables...
Starting stochastic gradient descent. num_training_examples=60000
Time:    0.00 sec, Epoch:    1, Testing error: 7.79000%
Time:    1.92 sec, Epoch:    2, Testing error: 4.95000%
Time:    3.83 sec, Epoch:    3, Testing error: 3.98000%
Time:    5.74 sec, Epoch:    4, Testing error: 3.44000%
Time:    7.65 sec, Epoch:    5, Testing error: 3.07000%
Time:    9.56 sec, Epoch:    6, Testing error: 2.76000%
Time:   11.48 sec, Epoch:    7, Testing error: 2.73000%
Time:   13.39 sec, Epoch:    8, Testing error: 2.66000%
Time:   15.30 sec, Epoch:    9, Testing error: 2.66000%
Time:   17.21 sec, Epoch:   10, Testing error: 2.55000%
Time:   19.12 sec, Epoch:   11, Testing error: 2.50000%
Time:   21.03 sec, Epoch:   12, Testing error: 2.43000%
Time:   22.94 sec, Epoch:   13, Testing error: 2.40000%
Time:   24.86 sec, Epoch:   14, Testing error: 2.42000%
Time:   26.78 sec, Epoch:   15, Testing error: 2.41000%
Time:   28.69 sec, Epoch:   16, Testing error: 2.33000%
Time:   30.60 sec, Epoch:   17, Testing error: 2.31000%
Time:   32.51 sec, Epoch:   18, Testing error: 2.30000%
Time:   34.43 sec, Epoch:   19, Testing error: 2.23000%
Time:   36.34 sec, Epoch:   20, Testing error: 2.21000%
Time:   38.25 sec, Epoch:   21, Testing error: 2.15000%
Time:   40.16 sec, Epoch:   22, Testing error: 2.13000%
Time:   42.07 sec, Epoch:   23, Testing error: 2.13000%
Time:   43.98 sec, Epoch:   24, Testing error: 2.05000%
Time:   45.89 sec, Epoch:   25, Testing error: 2.03000%
Time:   47.81 sec, Epoch:   26, Testing error: 1.96000%
Time:   49.73 sec, Epoch:   27, Testing error: 1.96000%
Time:   51.64 sec, Epoch:   28, Testing error: 1.93000%
Time:   53.55 sec, Epoch:   29, Testing error: 1.92000%
Time:   55.46 sec, Epoch:   30, Testing error: 1.91000%
Time:   57.37 sec, Epoch:   31, Testing error: 1.89000%
Time:   59.28 sec, Epoch:   32, Testing error: 1.89000%
Time:   61.19 sec, Epoch:   33, Testing error: 1.91000%
Time:   63.10 sec, Epoch:   34, Testing error: 1.92000%
Time:   65.01 sec, Epoch:   35, Testing error: 1.93000%
Time:   66.93 sec, Epoch:   36, Testing error: 1.92000%
Time:   68.84 sec, Epoch:   37, Testing error: 1.91000%
Time:   70.75 sec, Epoch:   38, Testing error: 1.90000%
Time:   72.66 sec, Epoch:   39, Testing error: 1.90000%
Time:   74.57 sec, Epoch:   40, Testing error: 1.90000%
Time:   76.48 sec, Epoch:   41, Testing error: 1.89000%
Time:   78.40 sec, Epoch:   42, Testing error: 1.88000%
Time:   80.31 sec, Epoch:   43, Testing error: 1.87000%
Time:   82.22 sec, Epoch:   44, Testing error: 1.87000%
Time:   84.12 sec, Epoch:   45, Testing error: 1.88000%
Time:   86.04 sec, Epoch:   46, Testing error: 1.87000%
Time:   87.95 sec, Epoch:   47, Testing error: 1.87000%
Time:   89.87 sec, Epoch:   48, Testing error: 1.86000%
Time:   91.78 sec, Epoch:   49, Testing error: 1.86000%
Time:   93.69 sec, Epoch:   50, Testing error: 1.86000%
Time:   95.60 sec, Epoch:   51, Testing error: 1.86000%
Time:   97.51 sec, Epoch:   52, Testing error: 1.86000%
Time:   99.42 sec, Epoch:   53, Testing error: 1.85000%
Time:  101.33 sec, Epoch:   54, Testing error: 1.85000%
Time:  103.24 sec, Epoch:   55, Testing error: 1.85000%
Time:  105.15 sec, Epoch:   56, Testing error: 1.85000%
Time:  107.06 sec, Epoch:   57, Testing error: 1.84000%
Time:  108.97 sec, Epoch:   58, Testing error: 1.84000%
Time:  110.89 sec, Epoch:   59, Testing error: 1.84000%
Time:  112.80 sec, Epoch:   60, Testing error: 1.85000%
Time:  114.71 sec, Epoch:   61, Testing error: 1.85000%
Time:  116.62 sec, Epoch:   62, Testing error: 1.85000%
Time:  118.54 sec, Epoch:   63, Testing error: 1.85000%
Time:  120.45 sec, Epoch:   64, Testing error: 1.85000%
Time:  122.36 sec, Epoch:   65, Testing error: 1.85000%
Time:  124.27 sec, Epoch:   66, Testing error: 1.86000%
Time:  126.18 sec, Epoch:   67, Testing error: 1.86000%
Time:  128.09 sec, Epoch:   68, Testing error: 1.86000%
Time:  130.00 sec, Epoch:   69, Testing error: 1.86000%
Time:  131.91 sec, Epoch:   70, Testing error: 1.86000%
Time:  133.82 sec, Epoch:   71, Testing error: 1.86000%
Time:  135.74 sec, Epoch:   72, Testing error: 1.85000%
Time:  137.65 sec, Epoch:   73, Testing error: 1.85000%
Time:  139.56 sec, Epoch:   74, Testing error: 1.85000%
Time:  141.47 sec, Epoch:   75, Testing error: 1.84000%
Time:  143.38 sec, Epoch:   76, Testing error: 1.84000%
Time:  145.29 sec, Epoch:   77, Testing error: 1.84000%
Time:  147.20 sec, Epoch:   78, Testing error: 1.83000%
Time:  149.11 sec, Epoch:   79, Testing error: 1.83000%
Time:  151.02 sec, Epoch:   80, Testing error: 1.80000%
Time:  152.93 sec, Epoch:   81, Testing error: 1.80000%
Time:  154.85 sec, Epoch:   82, Testing error: 1.80000%
Time:  156.76 sec, Epoch:   83, Testing error: 1.80000%
Time:  158.67 sec, Epoch:   84, Testing error: 1.80000%
Time:  160.58 sec, Epoch:   85, Testing error: 1.79000%
Time:  162.49 sec, Epoch:   86, Testing error: 1.78000%
Time:  164.40 sec, Epoch:   87, Testing error: 1.78000%
Time:  166.31 sec, Epoch:   88, Testing error: 1.78000%
Time:  168.22 sec, Epoch:   89, Testing error: 1.78000%
Time:  170.13 sec, Epoch:   90, Testing error: 1.78000%
Time:  172.04 sec, Epoch:   91, Testing error: 1.78000%
Time:  173.95 sec, Epoch:   92, Testing error: 1.78000%
Time:  175.87 sec, Epoch:   93, Testing error: 1.78000%
Time:  177.78 sec, Epoch:   94, Testing error: 1.78000%
Time:  179.69 sec, Epoch:   95, Testing error: 1.78000%
Time:  181.60 sec, Epoch:   96, Testing error: 1.78000%
Time:  183.51 sec, Epoch:   97, Testing error: 1.77000%
Time:  185.42 sec, Epoch:   98, Testing error: 1.77000%
Time:  187.33 sec, Epoch:   99, Testing error: 1.76000%
Time:  189.24 sec, Epoch:  100, Testing error: 1.76000%
Time:  191.15 sec, Epoch:  101, Testing error: 1.76000%
Time:  193.06 sec, Epoch:  102, Testing error: 1.76000%
Time:  194.98 sec, Epoch:  103, Testing error: 1.75000%
Time:  196.89 sec, Epoch:  104, Testing error: 1.75000%
Time:  198.81 sec, Epoch:  105, Testing error: 1.75000%
Time:  200.72 sec, Epoch:  106, Testing error: 1.75000%
Time:  202.63 sec, Epoch:  107, Testing error: 1.75000%
Time:  204.55 sec, Epoch:  108, Testing error: 1.75000%
Time:  206.46 sec, Epoch:  109, Testing error: 1.77000%
Time:  208.37 sec, Epoch:  110, Testing error: 1.77000%
Time:  210.28 sec, Epoch:  111, Testing error: 1.77000%
Time:  212.19 sec, Epoch:  112, Testing error: 1.77000%
Time:  214.10 sec, Epoch:  113, Testing error: 1.77000%
Time:  216.02 sec, Epoch:  114, Testing error: 1.77000%
Time:  217.93 sec, Epoch:  115, Testing error: 1.77000%
Time:  219.84 sec, Epoch:  116, Testing error: 1.77000%
Time:  221.75 sec, Epoch:  117, Testing error: 1.78000%
Time:  223.66 sec, Epoch:  118, Testing error: 1.78000%
Time:  225.57 sec, Epoch:  119, Testing error: 1.78000%
Time:  227.48 sec, Epoch:  120, Testing error: 1.78000%
Time:  229.39 sec, Epoch:  121, Testing error: 1.78000%
Time:  231.30 sec, Epoch:  122, Testing error: 1.78000%
Time:  233.21 sec, Epoch:  123, Testing error: 1.78000%
Time:  235.12 sec, Epoch:  124, Testing error: 1.78000%
Time:  237.04 sec, Epoch:  125, Testing error: 1.78000%
Time:  238.95 sec, Epoch:  126, Testing error: 1.78000%
Time:  240.86 sec, Epoch:  127, Testing error: 1.78000%
Time:  242.77 sec, Epoch:  128, Testing error: 1.78000%
Time:  244.68 sec, Epoch:  129, Testing error: 1.77000%
Time:  246.59 sec, Epoch:  130, Testing error: 1.76000%
Time:  248.50 sec, Epoch:  131, Testing error: 1.76000%
Time:  250.41 sec, Epoch:  132, Testing error: 1.77000%
Time:  252.32 sec, Epoch:  133, Testing error: 1.77000%
Time:  254.23 sec, Epoch:  134, Testing error: 1.77000%
Time:  256.14 sec, Epoch:  135, Testing error: 1.77000%
Time:  258.06 sec, Epoch:  136, Testing error: 1.77000%
Time:  259.97 sec, Epoch:  137, Testing error: 1.77000%
Time:  261.88 sec, Epoch:  138, Testing error: 1.77000%
Time:  263.79 sec, Epoch:  139, Testing error: 1.77000%
Time:  265.70 sec, Epoch:  140, Testing error: 1.77000%
Time:  267.62 sec, Epoch:  141, Testing error: 1.77000%
Time:  269.53 sec, Epoch:  142, Testing error: 1.77000%
Time:  271.44 sec, Epoch:  143, Testing error: 1.77000%
Time:  273.35 sec, Epoch:  144, Testing error: 1.77000%
Time:  275.26 sec, Epoch:  145, Testing error: 1.77000%
Time:  277.17 sec, Epoch:  146, Testing error: 1.77000%
Time:  279.08 sec, Epoch:  147, Testing error: 1.77000%
Time:  281.00 sec, Epoch:  148, Testing error: 1.77000%
Time:  282.91 sec, Epoch:  149, Testing error: 1.77000%
Time:  284.83 sec, Epoch:  150, Testing error: 1.76000%
Time:  286.74 sec, Epoch:  151, Testing error: 1.76000%
Time:  288.65 sec, Epoch:  152, Testing error: 1.76000%
Time:  290.56 sec, Epoch:  153, Testing error: 1.76000%
Time:  292.47 sec, Epoch:  154, Testing error: 1.76000%
Time:  294.38 sec, Epoch:  155, Testing error: 1.76000%
Time:  296.29 sec, Epoch:  156, Testing error: 1.76000%
Time:  298.20 sec, Epoch:  157, Testing error: 1.76000%
Time:  300.11 sec, Epoch:  158, Testing error: 1.76000%
Time:  302.02 sec, Epoch:  159, Testing error: 1.76000%
Time:  303.93 sec, Epoch:  160, Testing error: 1.76000%
Time:  305.85 sec, Epoch:  161, Testing error: 1.76000%
Time:  307.76 sec, Epoch:  162, Testing error: 1.76000%
Time:  309.67 sec, Epoch:  163, Testing error: 1.76000%
Time:  311.58 sec, Epoch:  164, Testing error: 1.76000%
Time:  313.49 sec, Epoch:  165, Testing error: 1.75000%
Time:  315.41 sec, Epoch:  166, Testing error: 1.74000%
Time:  317.32 sec, Epoch:  167, Testing error: 1.74000%
Time:  319.23 sec, Epoch:  168, Testing error: 1.74000%
Time:  321.14 sec, Epoch:  169, Testing error: 1.74000%
Time:  323.05 sec, Epoch:  170, Testing error: 1.74000%
Time:  324.96 sec, Epoch:  171, Testing error: 1.74000%
Time:  326.88 sec, Epoch:  172, Testing error: 1.74000%
Time:  328.79 sec, Epoch:  173, Testing error: 1.74000%
Time:  330.70 sec, Epoch:  174, Testing error: 1.74000%
Time:  332.61 sec, Epoch:  175, Testing error: 1.74000%
Time:  334.52 sec, Epoch:  176, Testing error: 1.74000%
Time:  336.43 sec, Epoch:  177, Testing error: 1.74000%
Time:  338.35 sec, Epoch:  178, Testing error: 1.74000%
Time:  340.26 sec, Epoch:  179, Testing error: 1.75000%
Time:  342.17 sec, Epoch:  180, Testing error: 1.75000%
Time:  344.08 sec, Epoch:  181, Testing error: 1.75000%
Time:  345.98 sec, Epoch:  182, Testing error: 1.75000%
Time:  347.88 sec, Epoch:  183, Testing error: 1.75000%
Time:  349.78 sec, Epoch:  184, Testing error: 1.75000%
Time:  351.68 sec, Epoch:  185, Testing error: 1.75000%
Time:  353.58 sec, Epoch:  186, Testing error: 1.76000%
Time:  355.48 sec, Epoch:  187, Testing error: 1.76000%
Time:  357.38 sec, Epoch:  188, Testing error: 1.76000%
Time:  359.28 sec, Epoch:  189, Testing error: 1.76000%
Time:  361.18 sec, Epoch:  190, Testing error: 1.76000%
Time:  363.07 sec, Epoch:  191, Testing error: 1.76000%
Time:  364.97 sec, Epoch:  192, Testing error: 1.76000%
Time:  366.87 sec, Epoch:  193, Testing error: 1.76000%
Time:  368.78 sec, Epoch:  194, Testing error: 1.76000%
Time:  370.68 sec, Epoch:  195, Testing error: 1.76000%
Time:  372.58 sec, Epoch:  196, Testing error: 1.76000%
Time:  374.48 sec, Epoch:  197, Testing error: 1.76000%
Time:  376.40 sec, Epoch:  198, Testing error: 1.76000%
Time:  378.30 sec, Epoch:  199, Testing error: 1.76000%
Time:  380.20 sec, Epoch:  200, Testing error: 1.76000%
Training completed after 382.10 seconds. 200 epochs at 0.52 epochs / second. Testing error: 1.76000%
